Evaluation,SolutionId,EP,HVMinus
2200,8,0.3914280709762232,-0.5855631459222262
2300,0,0.3913977764592444,-0.5855494763096775
2300,1,0.3914500917885028,-0.5856207437417816
2300,2,0.3922953770907634,-0.5857822814431141
2300,3,0.3910022793973864,-0.5855166416567786
2300,4,0.3908770710672019,-0.5845136774436979
2300,5,0.3929795018462767,-0.5857870485118639
2300,6,0.39158193041516576,-0.5856280754377664
2300,7,0.39160859478046733,-0.5857767906631124
2300,8,0.3914280709762232,-0.5855631459222262
2300,9,0.3913899003087491,-0.5855334150190943
2400,0,0.3913977764592444,-0.5855494763096775
2400,1,0.3914500917885028,-0.5856207437417816
2400,2,0.3922953770907634,-0.5857822814431141
2400,3,0.3910022793973864,-0.5855166416567786
2400,4,0.3908770710672019,-0.5845136774436979
2400,5,0.39158193041516576,-0.5856280754377664
2400,6,0.39160859478046733,-0.5857767906631124
2400,7,0.3914280709762232,-0.5855631459222262
2400,8,0.3913899003087491,-0.5855334150190943
2400,9,0.3927786252206018,-0.5858034276244709
2400,10,0.3922349115498122,-0.585780232338736
2500,0,0.3913977764592444,-0.5855494763096775
2500,1,0.3914500917885028,-0.5856207437417816
2500,2,0.3922953770907634,-0.5857822814431141
2500,3,0.3910022793973864,-0.5855166416567786
2500,4,0.3908770710672019,-0.5845136774436979
2500,5,0.39158193041516576,-0.5856280754377664
2500,6,0.39160859478046733,-0.5857767906631124
2500,7,0.3913899003087491,-0.5855334150190943
2500,8,0.3927786252206018,-0.5858034276244709
2500,9,0.3922349115498122,-0.585780232338736
2500,10,0.39142073312990416,-0.5855736226182578
2600,0,0.3913977764592444,-0.5855494763096775
2600,1,0.3914500917885028,-0.5856207437417816
2600,2,0.3922953770907634,-0.5857822814431141
2600,3,0.3910022793973864,-0.5855166416567786
2600,4,0.3908770710672019,-0.5845136774436979
2600,5,0.39158193041516576,-0.5856280754377664
2600,6,0.39160859478046733,-0.5857767906631124
2600,7,0.3927786252206018,-0.5858034276244709
2600,8,0.3922349115498122,-0.585780232338736
2600,9,0.39142073312990416,-0.5855736226182578
2600,10,0.39125912989788625,-0.5855371987817418
2700,0,0.3922953770907634,-0.5857822814431141
2700,1,0.3910022793973864,-0.5855166416567786
2700,2,0.3908770710672019,-0.5845136774436979
2700,3,0.39160859478046733,-0.5857767906631124
2700,4,0.3927786252206018,-0.5858034276244709
2700,5,0.3922349115498122,-0.585780232338736
2700,6,0.391086020610909,-0.5856744288834985
2800,0,0.3922953770907634,-0.5857822814431141
2800,1,0.3910022793973864,-0.5855166416567786
2800,2,0.3908770710672019,-0.5845136774436979
2800,3,0.39160859478046733,-0.5857767906631124
2800,4,0.3922349115498122,-0.585780232338736
2800,5,0.391086020610909,-0.5856744288834985
2800,6,0.39255455320553917,-0.5858650898607948
2800,7,0.3915414372299117,-0.5856961705913429
2900,0,0.3922953770907634,-0.5857822814431141
2900,1,0.3910022793973864,-0.5855166416567786
2900,2,0.3908770710672019,-0.5845136774436979
2900,3,0.39160859478046733,-0.5857767906631124
2900,4,0.3922349115498122,-0.585780232338736
2900,5,0.391086020610909,-0.5856744288834985
2900,6,0.39255455320553917,-0.5858650898607948
2900,7,0.3915414372299117,-0.5856961705913429
