scheme,source_family,source_run,source_solution_id,source_config_id,source_config_signature,source_EP,source_HV,target_family,target_run,target_solution_id,target_config_id,target_config_signature,target_EP,target_HV,distance
gower_unweighted,RE3D,21,9,RE3D_run21_solution9,externalArchive|16.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha|0.935563|bounds|nan|0.617331|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.739961|bounds|nan|nan|nan|nan|1.554205|0.926781|nan|boltzmann|nan|33.827145,0.0211027847664966,0.8493000765705504,RWA3D,6,2,RWA3D_run6_solution2,externalArchive|37.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.87229|bounds|nan|0.567969|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.913802|bounds|nan|nan|nan|nan|1.468383|0.920695|nan|boltzmann|nan|21.553679,0.1787362493236287,0.5846029417135504,0.07187337102618804
gower_unweighted,RE3D,17,2,RE3D_run17_solution2,externalArchive|21.0|unboundedArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha|0.994918|bounds|nan|0.869088|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.516083|bounds|nan|nan|nan|nan|1.122686|0.706996|nan|boltzmann|nan|14.254072,0.0205742015201447,0.8493737732534278,RWA3D,6,0,RWA3D_run6_solution0,externalArchive|37.0|unboundedArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha|0.872317|bounds|nan|0.496468|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.58424|bounds|nan|nan|nan|nan|1.468313|0.920779|nan|boltzmann|nan|19.554229,0.1787193402605396,0.5844580673565042,0.07254108358578491
gower_unweighted,RE3D,10,0,RE3D_run10_solution0,externalArchive|19.0|unboundedArchive|scatterSearch|5|crossoverAndMutationVariation|BLX-alpha|0.911771|bounds|nan|0.74572|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.784129|bounds|nan|nan|nan|nan|1.438446|0.541287|nan|boltzmann|nan|75.601423,0.0206497265684281,0.8489904657286585,RWA3D,1,1,RWA3D_run1_solution1,externalArchive|19.0|unboundedArchive|scatterSearch|20|crossoverAndMutationVariation|BLX-alpha|0.812262|bounds|nan|0.795848|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.293436|bounds|nan|nan|nan|nan|1.04104|0.782383|nan|boltzmann|nan|74.183733,0.1791463784274225,0.5849080753151981,0.07266264999563288
gower_unweighted,RE3D,21,1,RE3D_run21_solution1,externalArchive|15.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha|0.95081|bounds|nan|0.673048|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.920677|bounds|nan|nan|nan|nan|1.554756|0.882597|nan|boltzmann|nan|40.406651,0.0212989735408861,0.8493966888342342,RWA3D,24,3,RWA3D_run24_solution3,externalArchive|28.0|unboundedArchive|latinHypercubeSampling|1|crossoverAndMutationVariation|BLX-alpha|0.96139|bounds|nan|0.927205|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.65401|bounds|nan|nan|nan|nan|1.672403|0.891223|nan|boltzmann|nan|62.083081,0.1785529729592277,0.5846837734043228,0.07289544652342454
gower_unweighted,RE3D,4,2,RE3D_run4_solution2,externalArchive|24.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.99004|bounds|nan|nan|0.856227|0.945994|nan|nan|nan|nan|nan|nan|levyFlight|0.261681|bounds|nan|nan|nan|nan|1.043301|0.592563|nan|stochasticUniversalSampling|nan|nan,0.021229885636494,0.8498407953428366,RWA3D,13,9,RWA3D_run13_solution9,externalArchive|36.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.957459|bounds|nan|nan|0.627167|0.994939|nan|nan|nan|nan|nan|nan|levyFlight|1.926366|bounds|nan|nan|nan|nan|1.485871|0.96945|nan|stochasticUniversalSampling|nan|nan,0.1782955498790489,0.5848771875439003,0.0734612329638648
gower_unweighted,RE3D,6,3,RE3D_run6_solution3,externalArchive|29.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.940836|bounds|nan|nan|0.568189|0.871303|nan|nan|nan|nan|nan|nan|levyFlight|0.730953|bounds|nan|nan|nan|nan|1.222898|0.939631|nan|ranking|nan|nan,0.0213239056565837,0.8494354239776676,RWA3D,25,3,RWA3D_run25_solution3,externalArchive|34.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.851736|bounds|nan|nan|0.635475|0.995456|nan|nan|nan|nan|nan|nan|levyFlight|1.597593|bounds|nan|nan|nan|nan|1.084033|0.810769|nan|ranking|nan|nan,0.1792581181503974,0.5851176923929797,0.07390939449220367
gower_unweighted,RE3D,21,7,RE3D_run21_solution7,externalArchive|16.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha|0.969863|bounds|nan|0.672049|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.923876|bounds|nan|nan|nan|nan|1.373228|0.919187|nan|boltzmann|nan|34.07856,0.0205005060892493,0.8490011094392776,RWA3D,6,2,RWA3D_run6_solution2,externalArchive|37.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.87229|bounds|nan|0.567969|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.913802|bounds|nan|nan|nan|nan|1.468383|0.920695|nan|boltzmann|nan|21.553679,0.1787362493236287,0.5846029417135504,0.07452306477840534
gower_unweighted,RE3D,20,7,RE3D_run20_solution7,externalArchive|31.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha-beta|0.997198|bounds|nan|nan|0.762139|0.889985|nan|nan|nan|nan|nan|nan|powerLaw|0.387167|round|nan|nan|nan|nan|nan|nan|5.536947|ranking|nan|nan,0.0207097947455157,0.8495685600103717,RWA3D,15,3,RWA3D_run15_solution3,externalArchive|36.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha-beta|0.890352|bounds|nan|nan|0.58644|0.980471|nan|nan|nan|nan|nan|nan|powerLaw|1.386092|bounds|nan|nan|nan|nan|nan|nan|7.197243|ranking|nan|nan,0.1794377073681806,0.5852452519961122,0.07494215066915211
gower_unweighted,RE3D,6,6,RE3D_run6_solution6,externalArchive|29.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.940835|bounds|nan|nan|0.566785|0.635163|nan|nan|nan|nan|nan|nan|levyFlight|0.730757|bounds|nan|nan|nan|nan|1.222898|0.937153|nan|ranking|nan|nan,0.0210644631324727,0.8494185841802956,RWA3D,30,0,RWA3D_run30_solution0,externalArchive|23.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.832316|bounds|nan|nan|0.658668|0.666515|nan|nan|nan|nan|nan|nan|levyFlight|1.982333|bounds|nan|nan|nan|nan|1.439279|0.903193|nan|stochasticUniversalSampling|nan|nan,0.1790545491687199,0.5849010326057301,0.07506586378311267
gower_unweighted,RE3D,8,4,RE3D_run8_solution4,externalArchive|47.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.999593|bounds|nan|0.996767|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.697075|bounds|nan|nan|nan|nan|1.61033|0.908904|nan|tournament|4.0|nan,0.0210190213527871,0.8495305588144033,RWA3D,9,4,RWA3D_run9_solution4,externalArchive|38.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha|0.990214|bounds|nan|0.964286|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.532637|bounds|nan|nan|nan|nan|1.098128|0.874407|nan|tournament|3.0|nan,0.1789678466144064,0.5849832357081356,0.07514880202139246
