scheme,source_family,source_run,source_solution_id,source_config_id,source_config_signature,source_EP,source_HV,target_family,target_run,target_solution_id,target_config_id,target_config_signature,target_EP,target_HV,distance
gower_unweighted,RE3D,15,25,RE3D_run15_solution25,externalArchive|118.0|unboundedArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|PCX|0.644482|bounds|nan|nan|nan|nan|nan|nan|0.923381|0.487698|nan|nan|powerLaw|1.124327|round|nan|nan|nan|nan|nan|nan|0.600515|boltzmann|nan|43.785498,-0.2993210732834154,0.9973691314258414,RWA3D,30,18,RWA3D_run30_solution18,externalArchive|107.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|PCX|0.983391|bounds|nan|nan|nan|nan|nan|nan|0.850811|0.428452|nan|nan|powerLaw|0.854063|round|nan|nan|nan|nan|nan|nan|1.853463|boltzmann|nan|1.06662,-0.113493473197332,0.8297090058622828,0.06992211079730042
gower_unweighted,RE3D,7,11,RE3D_run7_solution11,externalArchive|34.0|crowdingDistanceArchive|scatterSearch|100|crossoverAndMutationVariation|BLX-alpha|0.685387|bounds|nan|0.601008|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.942001|round|nan|nan|nan|nan|nan|nan|3.157869|tournament|7.0|nan,-0.2999098243173321,0.997222493073584,RWA3D,2,1,RWA3D_run2_solution1,externalArchive|59.0|crowdingDistanceArchive|scatterSearch|5|crossoverAndMutationVariation|BLX-alpha|0.961405|bounds|nan|0.822536|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.608789|round|nan|nan|nan|nan|nan|nan|7.182222|tournament|6.0|nan,-0.1132900322612902,0.8299451756503062,0.07402351080495718
gower_unweighted,RE3D,24,13,RE3D_run24_solution13,externalArchive|37.0|crowdingDistanceArchive|cauchy|20|crossoverAndMutationVariation|arithmetic|0.426353|round|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.489302|round|nan|nan|nan|nan|nan|nan|4.770381|boltzmann|nan|30.682713,-0.2999098237342837,0.997258879394021,RWA3D,10,17,RWA3D_run10_solution17,externalArchive|95.0|crowdingDistanceArchive|cauchy|50|crossoverAndMutationVariation|arithmetic|0.913313|round|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.390933|round|nan|nan|nan|nan|nan|nan|9.831419|boltzmann|nan|10.204057,-0.1132500394052135,0.8299212200952976,0.08070887308955407
gower_unweighted,RE3D,15,19,RE3D_run15_solution19,population|nan|NA|latinHypercubeSampling|200|crossoverAndMutationVariation|BLX-alpha-beta|0.671907|random|nan|nan|0.328998|0.404601|nan|nan|nan|nan|nan|nan|powerLaw|0.999521|round|nan|nan|nan|nan|nan|nan|2.784889|tournament|7.0|nan,-0.2999098242869234,0.9972838068437956,RWA3D,4,3,RWA3D_run4_solution3,population|nan|NA|latinHypercubeSampling|1|crossoverAndMutationVariation|BLX-alpha-beta|0.828558|random|nan|nan|0.702891|0.698567|nan|nan|nan|nan|nan|nan|powerLaw|0.679329|round|nan|nan|nan|nan|nan|nan|8.182497|tournament|9.0|nan,-0.1132883767339751,0.8299417550963376,0.08888751833488635
gower_unweighted,RE3D,1,0,RE3D_run1_solution0,externalArchive|171.0|unboundedArchive|scatterSearch|100|crossoverAndMutationVariation|BLX-alpha|0.83159|bounds|nan|0.743516|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.282972|bounds|nan|nan|nan|nan|nan|nan|4.851706|boltzmann|nan|63.742221,-0.2997137291635465,0.997346952760017,RWA3D,16,0,RWA3D_run16_solution0,externalArchive|126.0|crowdingDistanceArchive|scatterSearch|10|crossoverAndMutationVariation|BLX-alpha|0.681227|bounds|nan|0.521633|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.453773|bounds|nan|nan|nan|nan|nan|nan|4.624895|boltzmann|nan|0.650182,-0.1134246029661436,0.8293349582514996,0.1052586239213174
gower_unweighted,RE3D,28,9,RE3D_run28_solution9,externalArchive|41.0|unboundedArchive|default|1|crossoverAndMutationVariation|BLX-alpha-beta|0.878037|bounds|nan|nan|0.220135|0.737136|nan|nan|nan|nan|nan|nan|levyFlight|1.300949|round|nan|nan|nan|nan|1.046716|0.851833|nan|random|nan|nan,-0.2994652986769033,0.9973577790006232,RWA3D,26,12,RWA3D_run26_solution12,externalArchive|11.0|crowdingDistanceArchive|default|1|crossoverAndMutationVariation|BLX-alpha-beta|0.921638|bounds|nan|nan|0.894643|0.767151|nan|nan|nan|nan|nan|nan|levyFlight|1.066264|bounds|nan|nan|nan|nan|1.358542|0.934432|nan|random|nan|nan,-0.1132181052264397,0.8300191265744665,0.10745477891607377
gower_unweighted,RE3D,12,12,RE3D_run12_solution12,externalArchive|108.0|crowdingDistanceArchive|sobol|1|crossoverAndMutationVariation|laplace|0.898308|round|nan|nan|nan|nan|0.366987|nan|nan|nan|nan|nan|levyFlight|1.816197|bounds|nan|nan|nan|nan|1.820099|0.268965|nan|random|nan|nan,-0.299935160329616,0.9972331230139088,RWA3D,26,0,RWA3D_run26_solution0,externalArchive|11.0|crowdingDistanceArchive|default|1|crossoverAndMutationVariation|laplace|0.655751|round|nan|nan|nan|nan|0.268108|nan|nan|nan|nan|nan|levyFlight|1.066878|bounds|nan|nan|nan|nan|1.107341|0.561166|nan|random|nan|nan,-0.1133511581164729,0.8298175325406126,0.10785129826276564
gower_unweighted,RE3D,25,9,RE3D_run25_solution9,externalArchive|45.0|crowdingDistanceArchive|latinHypercubeSampling|1|crossoverAndMutationVariation|BLX-alpha-beta|0.909557|round|nan|nan|0.967639|0.921458|nan|nan|nan|nan|nan|nan|levyFlight|1.76121|round|nan|nan|nan|nan|1.849053|0.199465|nan|ranking|nan|nan,-0.2999804110686749,0.9972058154841618,RWA3D,29,4,RWA3D_run29_solution4,externalArchive|34.0|crowdingDistanceArchive|oppositionBased|1|crossoverAndMutationVariation|BLX-alpha-beta|0.979481|round|nan|nan|0.951803|0.83068|nan|nan|nan|nan|nan|nan|levyFlight|1.201964|bounds|nan|nan|nan|nan|1.363518|0.657186|nan|ranking|nan|nan,-0.1131530200564995,0.8300522978981374,0.10921548144088827
gower_unweighted,RE3D,24,18,RE3D_run24_solution18,externalArchive|27.0|crowdingDistanceArchive|cauchy|400|crossoverAndMutationVariation|laplace|0.713312|round|nan|nan|nan|nan|0.486161|nan|nan|nan|nan|nan|levyFlight|1.536066|bounds|nan|nan|nan|nan|1.474522|0.940233|nan|random|nan|nan,-0.2999098244642218,0.9972423703405844,RWA3D,11,2,RWA3D_run11_solution2,externalArchive|36.0|crowdingDistanceArchive|scatterSearch|5|crossoverAndMutationVariation|laplace|0.530465|round|nan|nan|nan|nan|0.494051|nan|nan|nan|nan|nan|levyFlight|1.426523|bounds|nan|nan|nan|nan|1.372701|0.814374|nan|stochasticUniversalSampling|nan|nan,-0.1133024031912869,0.8298888116153421,0.11087753793537969
gower_unweighted,RE3D,17,11,RE3D_run17_solution11,externalArchive|41.0|unboundedArchive|scatterSearch|10|crossoverAndMutationVariation|BLX-alpha|0.737975|bounds|nan|0.443112|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.922587|round|nan|nan|nan|nan|nan|nan|2.501554|boltzmann|nan|52.780567,-0.2994688030890851,0.9973613269293776,RWA3D,16,0,RWA3D_run16_solution0,externalArchive|126.0|crowdingDistanceArchive|scatterSearch|10|crossoverAndMutationVariation|BLX-alpha|0.681227|bounds|nan|0.521633|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.453773|bounds|nan|nan|nan|nan|nan|nan|4.624895|boltzmann|nan|0.650182,-0.1134246029661436,0.8293349582514996,0.11260804648830935
