family,front_type,budget,run,checkpoint_eval,checkpoint_fraction,incumbent_found_at,distance_to_final_elite_medoid
RWA3D,referenceFronts,3000,6,2300,0.7666666666666667,1400,0.3107574842104094
RWA3D,referenceFronts,3000,6,3000,1.0,2700,0.0875078275638139
RWA3D,referenceFronts,3000,7,300,0.1,300,0.36372473257112037
RWA3D,referenceFronts,3000,7,800,0.26666666666666666,800,0.20132566114166084
RWA3D,referenceFronts,3000,7,1500,0.5,800,0.20132566114166084
RWA3D,referenceFronts,3000,7,2300,0.7666666666666667,800,0.20132566114166084
RWA3D,referenceFronts,3000,7,3000,1.0,2500,0.2070123033058513
RWA3D,referenceFronts,3000,8,300,0.1,300,0.3996048808245717
RWA3D,referenceFronts,3000,8,800,0.26666666666666666,700,0.31592024043573347
RWA3D,referenceFronts,3000,8,1500,0.5,1400,0.3251825785159322
RWA3D,referenceFronts,3000,8,2300,0.7666666666666667,1800,0.2957908247499752
RWA3D,referenceFronts,3000,8,3000,1.0,2700,0.31731508474812586
RWA3D,referenceFronts,3000,9,300,0.1,200,0.24453409166474804
RWA3D,referenceFronts,3000,9,800,0.26666666666666666,800,0.26347748565663287
RWA3D,referenceFronts,3000,9,1500,0.5,1200,0.2473149391013476
RWA3D,referenceFronts,3000,9,2300,0.7666666666666667,1800,0.18124088718199882
RWA3D,referenceFronts,3000,9,3000,1.0,3000,0.1993282194212392
RWA3D,referenceFronts,3000,10,300,0.1,200,0.310476381094355
RWA3D,referenceFronts,3000,10,800,0.26666666666666666,600,0.05599198248940917
RWA3D,referenceFronts,3000,10,1500,0.5,1500,0.09097714851476883
RWA3D,referenceFronts,3000,10,2300,0.7666666666666667,2200,0.08783160193038492
RWA3D,referenceFronts,3000,10,3000,1.0,2200,0.08783160193038492
RWA3D,referenceFronts,3000,11,300,0.1,300,0.3649093282826446
RWA3D,referenceFronts,3000,11,800,0.26666666666666666,800,0.1201722015350285
RWA3D,referenceFronts,3000,11,1500,0.5,1200,0.10940037671128242
RWA3D,referenceFronts,3000,11,2300,0.7666666666666667,2200,0.13695688443523624
RWA3D,referenceFronts,3000,11,3000,1.0,2400,0.13971152051094926
RWA3D,referenceFronts,3000,12,300,0.1,300,0.18221768721604653
RWA3D,referenceFronts,3000,12,800,0.26666666666666666,600,0.23068180227187762
RWA3D,referenceFronts,3000,12,1500,0.5,1500,0.23068290304250072
RWA3D,referenceFronts,3000,12,2300,0.7666666666666667,2300,0.17324614443877578
RWA3D,referenceFronts,3000,12,3000,1.0,2300,0.17324614443877578
RWA3D,referenceFronts,3000,13,300,0.1,200,0.41800312558801966
RWA3D,referenceFronts,3000,13,800,0.26666666666666666,700,0.27341377348754625
RWA3D,referenceFronts,3000,13,1500,0.5,1400,0.32033944768163203
RWA3D,referenceFronts,3000,13,2300,0.7666666666666667,1600,0.24787080415574178
RWA3D,referenceFronts,3000,13,3000,1.0,1600,0.24787080415574178
RWA3D,referenceFronts,3000,14,300,0.1,300,0.314581768254624
RWA3D,referenceFronts,3000,14,800,0.26666666666666666,600,0.2836123056981814
RWA3D,referenceFronts,3000,14,1500,0.5,600,0.2836123056981814
RWA3D,referenceFronts,3000,14,2300,0.7666666666666667,2100,0.3144145038517901
RWA3D,referenceFronts,3000,14,3000,1.0,2700,0.3119656184727434
RWA3D,referenceFronts,3000,15,300,0.1,200,0.24602229888601043
RWA3D,referenceFronts,3000,15,800,0.26666666666666666,800,0.3588163817373057
RWA3D,referenceFronts,3000,15,1500,0.5,1100,0.2312227182184542
RWA3D,referenceFronts,3000,15,2300,0.7666666666666667,1600,0.2472379184806015
RWA3D,referenceFronts,3000,15,3000,1.0,1600,0.2472379184806015
RWA3D,referenceFronts,3000,16,300,0.1,300,0.35758393524451165
RWA3D,referenceFronts,3000,16,800,0.26666666666666666,700,0.2965152192589997
RWA3D,referenceFronts,3000,16,1500,0.5,700,0.2965152192589997
RWA3D,referenceFronts,3000,16,2300,0.7666666666666667,1900,0.25165969585244286
RWA3D,referenceFronts,3000,16,3000,1.0,1900,0.25165969585244286
RWA3D,referenceFronts,3000,17,300,0.1,300,0.17656557839588075
RWA3D,referenceFronts,3000,17,800,0.26666666666666666,800,0.2517769325988681
RWA3D,referenceFronts,3000,17,1500,0.5,1200,0.2081501777594164
RWA3D,referenceFronts,3000,17,2300,0.7666666666666667,1900,0.027228083069599028
RWA3D,referenceFronts,3000,17,3000,1.0,2800,0.140284743007578
RWA3D,referenceFronts,3000,18,300,0.1,300,0.2812003818218231
RWA3D,referenceFronts,3000,18,800,0.26666666666666666,400,0.31279522838402607
RWA3D,referenceFronts,3000,18,1500,0.5,1500,0.15203886609250672
RWA3D,referenceFronts,3000,18,2300,0.7666666666666667,1500,0.15203886609250672
RWA3D,referenceFronts,3000,18,3000,1.0,2500,0.15939346897379364
RWA3D,referenceFronts,3000,19,300,0.1,300,0.3593042328044558
RWA3D,referenceFronts,3000,19,800,0.26666666666666666,600,0.2289970801136674
RWA3D,referenceFronts,3000,19,1500,0.5,1200,0.12079503198923713
RWA3D,referenceFronts,3000,19,2300,0.7666666666666667,2000,0.2042194872269617
RWA3D,referenceFronts,3000,19,3000,1.0,3000,0.2213878159976335
RWA3D,referenceFronts,3000,20,300,0.1,300,0.25345783563193547
RWA3D,referenceFronts,3000,20,800,0.26666666666666666,600,0.29178094559801737
RWA3D,referenceFronts,3000,20,1500,0.5,900,0.1325057631075195
RWA3D,referenceFronts,3000,20,2300,0.7666666666666667,2100,0.2483184861613717
RWA3D,referenceFronts,3000,20,3000,1.0,2900,0.24854369095959777
RWA3D,referenceFronts,3000,21,300,0.1,300,0.1865724587544978
RWA3D,referenceFronts,3000,21,800,0.26666666666666666,800,0.09173512490577353
RWA3D,referenceFronts,3000,21,1500,0.5,1200,0.010732009199749112
RWA3D,referenceFronts,3000,21,2300,0.7666666666666667,1200,0.010732009199749112
RWA3D,referenceFronts,3000,21,3000,1.0,1200,0.010732009199749112
RWA3D,referenceFronts,3000,22,300,0.1,200,0.2792433107558202
RWA3D,referenceFronts,3000,22,800,0.26666666666666666,700,0.35998118943643864
RWA3D,referenceFronts,3000,22,1500,0.5,1500,0.1201837633777478
RWA3D,referenceFronts,3000,22,2300,0.7666666666666667,1800,0.14174807298114855
RWA3D,referenceFronts,3000,22,3000,1.0,2800,0.14784589115351932
RWA3D,referenceFronts,3000,23,300,0.1,300,0.24728968643404722
RWA3D,referenceFronts,3000,23,800,0.26666666666666666,700,0.2971043019074984
RWA3D,referenceFronts,3000,23,1500,0.5,1200,0.26977597520447116
RWA3D,referenceFronts,3000,23,2300,0.7666666666666667,2000,0.29482418039908026
RWA3D,referenceFronts,3000,23,3000,1.0,2400,0.2741336632439377
RWA3D,referenceFronts,3000,24,300,0.1,300,0.2506907471844736
RWA3D,referenceFronts,3000,24,800,0.26666666666666666,700,0.1715843080566729
RWA3D,referenceFronts,3000,24,1500,0.5,1300,0.16846237856508073
RWA3D,referenceFronts,3000,24,2300,0.7666666666666667,1300,0.16846237856508073
RWA3D,referenceFronts,3000,24,3000,1.0,1300,0.16846237856508073
RWA3D,referenceFronts,3000,25,300,0.1,200,0.07749198216838045
RWA3D,referenceFronts,3000,25,800,0.26666666666666666,700,0.027562227969135798
RWA3D,referenceFronts,3000,25,1500,0.5,1000,0.055278382573110324
RWA3D,referenceFronts,3000,25,2300,0.7666666666666667,2100,0.011579157152667338
RWA3D,referenceFronts,3000,25,3000,1.0,2100,0.011579157152667338
RWA3D,referenceFronts,3000,26,300,0.1,300,0.3456056435313906
RWA3D,referenceFronts,3000,26,800,0.26666666666666666,700,0.1292957244585923
RWA3D,referenceFronts,3000,26,1500,0.5,1400,0.12417461972930657
RWA3D,referenceFronts,3000,26,2300,0.7666666666666667,1800,0.08773775800520102
RWA3D,referenceFronts,3000,26,3000,1.0,1800,0.08773775800520102
RWA3D,referenceFronts,3000,27,300,0.1,200,0.23263813606446157
RWA3D,referenceFronts,3000,27,800,0.26666666666666666,500,0.2829618702283827
RWA3D,referenceFronts,3000,27,1500,0.5,1300,0.19941957333829732
RWA3D,referenceFronts,3000,27,2300,0.7666666666666667,1900,0.2603464016728455
RWA3D,referenceFronts,3000,27,3000,1.0,1900,0.2603464016728455
RWA3D,referenceFronts,3000,28,300,0.1,300,0.3856235466285666
RWA3D,referenceFronts,3000,28,800,0.26666666666666666,600,0.32490683147889104
RWA3D,referenceFronts,3000,28,1500,0.5,1400,0.2771143069287829
RWA3D,referenceFronts,3000,28,2300,0.7666666666666667,2000,0.2830761204983301
RWA3D,referenceFronts,3000,28,3000,1.0,2400,0.2509869751042037
RWA3D,referenceFronts,3000,29,300,0.1,300,0.40261852289400857
RWA3D,referenceFronts,3000,29,800,0.26666666666666666,800,0.23567443328273022
RWA3D,referenceFronts,3000,29,1500,0.5,1100,0.24307333685111726
RWA3D,referenceFronts,3000,29,2300,0.7666666666666667,1900,0.0910071224446682
RWA3D,referenceFronts,3000,29,3000,1.0,1900,0.0910071224446682
RWA3D,referenceFronts,3000,30,300,0.1,300,0.26181444907250306
RWA3D,referenceFronts,3000,30,800,0.26666666666666666,700,0.3242106421122031
RWA3D,referenceFronts,3000,30,1500,0.5,1100,0.3356211044411416
RWA3D,referenceFronts,3000,30,2300,0.7666666666666667,1100,0.3356211044411416
RWA3D,referenceFronts,3000,30,3000,1.0,1100,0.3356211044411416
RE3D,extremePointsFronts,5000,1,300,0.1,300,0.19049505723182167
RE3D,extremePointsFronts,5000,1,800,0.26666666666666666,600,0.3279264765856499
RE3D,extremePointsFronts,5000,1,1500,0.5,1400,0.1728424986617548
RE3D,extremePointsFronts,5000,1,2300,0.7666666666666667,2100,0.1563448057810961
RE3D,extremePointsFronts,5000,1,3000,1.0,2800,0.1449968677775511
RE3D,extremePointsFronts,5000,2,300,0.1,300,0.3209999417948164
RE3D,extremePointsFronts,5000,2,800,0.26666666666666666,800,0.17984356186420838
RE3D,extremePointsFronts,5000,2,1500,0.5,1200,0.1659167616459223
RE3D,extremePointsFronts,5000,2,2300,0.7666666666666667,2000,0.13339005644620122
RE3D,extremePointsFronts,5000,2,3000,1.0,2000,0.13339005644620122
RE3D,extremePointsFronts,5000,3,300,0.1,300,0.2919196528316464
RE3D,extremePointsFronts,5000,3,800,0.26666666666666666,800,0.15482868245619474
RE3D,extremePointsFronts,5000,3,1500,0.5,800,0.15482868245619474
RE3D,extremePointsFronts,5000,3,2300,0.7666666666666667,1900,0.16677593600428492
RE3D,extremePointsFronts,5000,3,3000,1.0,2700,0.12330258350998222
RE3D,extremePointsFronts,5000,4,300,0.1,300,0.24392317845962555
RE3D,extremePointsFronts,5000,4,800,0.26666666666666666,400,0.24392317845962555
RE3D,extremePointsFronts,5000,4,1500,0.5,1400,0.3316632334984594
RE3D,extremePointsFronts,5000,4,2300,0.7666666666666667,2100,0.3939420325754187
RE3D,extremePointsFronts,5000,4,3000,1.0,2100,0.3939420325754187
RE3D,extremePointsFronts,5000,5,300,0.1,300,0.3615717515141953
RE3D,extremePointsFronts,5000,5,800,0.26666666666666666,800,0.3252432026624141
RE3D,extremePointsFronts,5000,5,1500,0.5,1100,0.38919907470774834
RE3D,extremePointsFronts,5000,5,2300,0.7666666666666667,2000,0.15600706399021202
RE3D,extremePointsFronts,5000,5,3000,1.0,2800,0.15626415075518016
RE3D,extremePointsFronts,5000,6,300,0.1,200,0.40240085266462944
RE3D,extremePointsFronts,5000,6,800,0.26666666666666666,700,0.3626121953368004
RE3D,extremePointsFronts,5000,6,1500,0.5,1500,0.35496272735318246
RE3D,extremePointsFronts,5000,6,2300,0.7666666666666667,2200,0.31919709655390127
RE3D,extremePointsFronts,5000,6,3000,1.0,2500,0.28807878346227495
RE3D,extremePointsFronts,5000,7,300,0.1,300,0.31762979515169043
RE3D,extremePointsFronts,5000,7,800,0.26666666666666666,800,0.2187628413468483
RE3D,extremePointsFronts,5000,7,1500,0.5,1400,0.20712589358196926
RE3D,extremePointsFronts,5000,7,2300,0.7666666666666667,2300,0.1729646797429353
RE3D,extremePointsFronts,5000,7,3000,1.0,2300,0.1729646797429353
RE3D,extremePointsFronts,5000,8,300,0.1,300,0.3712900050813417
RE3D,extremePointsFronts,5000,8,800,0.26666666666666666,600,0.3743321257261827
RE3D,extremePointsFronts,5000,8,1500,0.5,1200,0.3719967979793196
RE3D,extremePointsFronts,5000,8,2300,0.7666666666666667,1200,0.3719967979793196
RE3D,extremePointsFronts,5000,8,3000,1.0,2500,0.37412100388527353
RE3D,extremePointsFronts,5000,9,300,0.1,200,0.18638931293944208
RE3D,extremePointsFronts,5000,9,800,0.26666666666666666,500,0.1227295782576892
RE3D,extremePointsFronts,5000,9,1500,0.5,1500,0.11177256438785008
RE3D,extremePointsFronts,5000,9,2300,0.7666666666666667,2300,0.14513856259917668
RE3D,extremePointsFronts,5000,9,3000,1.0,2500,0.17658607159463002
RE3D,extremePointsFronts,5000,10,300,0.1,300,0.4227188421704225
RE3D,extremePointsFronts,5000,10,800,0.26666666666666666,600,0.39207290839724
RE3D,extremePointsFronts,5000,10,1500,0.5,1200,0.39138516740441737
RE3D,extremePointsFronts,5000,10,2300,0.7666666666666667,2000,0.3791413811107294
RE3D,extremePointsFronts,5000,10,3000,1.0,2900,0.3912734540978009
RE3D,extremePointsFronts,5000,11,300,0.1,200,0.15784198342720573
RE3D,extremePointsFronts,5000,11,800,0.26666666666666666,600,0.14234163482526996
RE3D,extremePointsFronts,5000,11,1500,0.5,1500,0.09579984952407233
RE3D,extremePointsFronts,5000,11,2300,0.7666666666666667,2000,0.0920469974080564
RE3D,extremePointsFronts,5000,11,3000,1.0,3000,0.12632825956172244
RE3D,extremePointsFronts,5000,12,300,0.1,300,0.2548750052110542
RE3D,extremePointsFronts,5000,12,800,0.26666666666666666,800,0.15702903241767283
RE3D,extremePointsFronts,5000,12,1500,0.5,1500,0.12587118368377687
RE3D,extremePointsFronts,5000,12,2300,0.7666666666666667,2200,0.14949469730608156
RE3D,extremePointsFronts,5000,12,3000,1.0,2200,0.14949469730608156
RE3D,extremePointsFronts,5000,13,300,0.1,300,0.2601600149172121
RE3D,extremePointsFronts,5000,13,800,0.26666666666666666,300,0.2601600149172121
RE3D,extremePointsFronts,5000,13,1500,0.5,1400,0.19873571034628532
RE3D,extremePointsFronts,5000,13,2300,0.7666666666666667,1800,0.29994879454065404
RE3D,extremePointsFronts,5000,13,3000,1.0,1800,0.29994879454065404
RE3D,extremePointsFronts,5000,14,300,0.1,200,0.3514179714630209
RE3D,extremePointsFronts,5000,14,800,0.26666666666666666,700,0.4316393924902047
RE3D,extremePointsFronts,5000,14,1500,0.5,1100,0.32200297235090575
RE3D,extremePointsFronts,5000,14,2300,0.7666666666666667,1100,0.32200297235090575
RE3D,extremePointsFronts,5000,14,3000,1.0,1100,0.32200297235090575
RE3D,extremePointsFronts,5000,15,300,0.1,300,0.18001204475378213
RE3D,extremePointsFronts,5000,15,800,0.26666666666666666,700,0.09515383645673577
RE3D,extremePointsFronts,5000,15,1500,0.5,700,0.09515383645673577
RE3D,extremePointsFronts,5000,15,2300,0.7666666666666667,700,0.09515383645673577
RE3D,extremePointsFronts,5000,15,3000,1.0,2700,0.09051542065407088
RE3D,extremePointsFronts,5000,16,300,0.1,100,0.4569920444916667
RE3D,extremePointsFronts,5000,16,800,0.26666666666666666,800,0.419112663864077
RE3D,extremePointsFronts,5000,16,1500,0.5,1200,0.22874384161892042
RE3D,extremePointsFronts,5000,16,2300,0.7666666666666667,2200,0.28012896231606216
RE3D,extremePointsFronts,5000,16,3000,1.0,2200,0.28012896231606216
RE3D,extremePointsFronts,5000,17,300,0.1,200,0.39671230531957974
RE3D,extremePointsFronts,5000,17,800,0.26666666666666666,500,0.19850289746257657
RE3D,extremePointsFronts,5000,17,1500,0.5,1500,0.17295014756086147
RE3D,extremePointsFronts,5000,17,2300,0.7666666666666667,1500,0.17295014756086147
RE3D,extremePointsFronts,5000,17,3000,1.0,1500,0.17295014756086147
RE3D,extremePointsFronts,5000,18,300,0.1,100,0.314463626825551
RE3D,extremePointsFronts,5000,18,800,0.26666666666666666,500,0.3502976119608956
RE3D,extremePointsFronts,5000,18,1500,0.5,1500,0.17003405219317255
RE3D,extremePointsFronts,5000,18,2300,0.7666666666666667,2300,0.1374322353947024
RE3D,extremePointsFronts,5000,18,3000,1.0,2300,0.1374322353947024
RE3D,extremePointsFronts,5000,19,300,0.1,300,0.10733572617484882
RE3D,extremePointsFronts,5000,19,800,0.26666666666666666,800,0.10287983561325817
RE3D,extremePointsFronts,5000,19,1500,0.5,1200,0.0791922815494834
RE3D,extremePointsFronts,5000,19,2300,0.7666666666666667,2200,0.0742279378324871
RE3D,extremePointsFronts,5000,19,3000,1.0,2200,0.0742279378324871
RE3D,extremePointsFronts,5000,20,300,0.1,100,0.314463626825551
RE3D,extremePointsFronts,5000,20,800,0.26666666666666666,800,0.25186669342439405
RE3D,extremePointsFronts,5000,20,1500,0.5,1500,0.14849603327837385
RE3D,extremePointsFronts,5000,20,2300,0.7666666666666667,1900,0.15024363611567745
RE3D,extremePointsFronts,5000,20,3000,1.0,2700,0.15406191377345968
RE3D,extremePointsFronts,5000,21,300,0.1,300,0.1684250318389307
RE3D,extremePointsFronts,5000,21,800,0.26666666666666666,800,0.11775456040943448
RE3D,extremePointsFronts,5000,21,1500,0.5,1500,0.11682527261048492
RE3D,extremePointsFronts,5000,21,2300,0.7666666666666667,1900,0.12820318605843264
RE3D,extremePointsFronts,5000,21,3000,1.0,1900,0.12820318605843264
RE3D,extremePointsFronts,5000,22,300,0.1,300,0.27754175889498933
RE3D,extremePointsFronts,5000,22,800,0.26666666666666666,600,0.3560584580710161
RE3D,extremePointsFronts,5000,22,1500,0.5,600,0.3560584580710161
RE3D,extremePointsFronts,5000,22,2300,0.7666666666666667,1600,0.33470410659348493
RE3D,extremePointsFronts,5000,22,3000,1.0,2600,0.36675474940292235
RE3D,extremePointsFronts,5000,23,300,0.1,300,0.38904688216645694
RE3D,extremePointsFronts,5000,23,800,0.26666666666666666,800,0.21858630731140227
RE3D,extremePointsFronts,5000,23,1500,0.5,1500,0.2133771538358609
RE3D,extremePointsFronts,5000,23,2300,0.7666666666666667,2300,0.24726919084996823
RE3D,extremePointsFronts,5000,23,3000,1.0,2700,0.20921775023411565
RE3D,extremePointsFronts,5000,24,300,0.1,300,0.2759578873033801
RE3D,extremePointsFronts,5000,24,800,0.26666666666666666,700,0.08182745420815345
RE3D,extremePointsFronts,5000,24,1500,0.5,1300,0.04064742919920197
RE3D,extremePointsFronts,5000,24,2300,0.7666666666666667,1600,0.04069650434040101
RE3D,extremePointsFronts,5000,24,3000,1.0,2700,0.0071539100685917
RE3D,extremePointsFronts,5000,25,300,0.1,300,0.18957720631212693
RE3D,extremePointsFronts,5000,25,800,0.26666666666666666,700,0.2435702294993823
RE3D,extremePointsFronts,5000,25,1500,0.5,1300,0.25599536268761547
RE3D,extremePointsFronts,5000,25,2300,0.7666666666666667,1900,0.17818031495656966
RE3D,extremePointsFronts,5000,25,3000,1.0,2900,0.06772482539883895
RE3D,extremePointsFronts,5000,26,300,0.1,300,0.25781784416704934
RE3D,extremePointsFronts,5000,26,800,0.26666666666666666,500,0.2666836923869388
RE3D,extremePointsFronts,5000,26,1500,0.5,1500,0.15371188144303394
RE3D,extremePointsFronts,5000,26,2300,0.7666666666666667,1500,0.15371188144303394
RE3D,extremePointsFronts,5000,26,3000,1.0,1500,0.15371188144303394
RE3D,extremePointsFronts,5000,27,300,0.1,300,0.4070207670264814
RE3D,extremePointsFronts,5000,27,800,0.26666666666666666,800,0.4376048012495731
RE3D,extremePointsFronts,5000,27,1500,0.5,1500,0.29640466746969807
RE3D,extremePointsFronts,5000,27,2300,0.7666666666666667,1500,0.29640466746969807
RE3D,extremePointsFronts,5000,27,3000,1.0,2800,0.28816330932992185
RE3D,extremePointsFronts,5000,28,300,0.1,300,0.2593211880321477
RE3D,extremePointsFronts,5000,28,800,0.26666666666666666,600,0.21109238430463872
RE3D,extremePointsFronts,5000,28,1500,0.5,1500,0.18730942131408954
RE3D,extremePointsFronts,5000,28,2300,0.7666666666666667,1600,0.11786184392202387
RE3D,extremePointsFronts,5000,28,3000,1.0,2400,0.08714382718865815
RE3D,extremePointsFronts,5000,29,300,0.1,300,0.28277637835238334
RE3D,extremePointsFronts,5000,29,800,0.26666666666666666,300,0.28277637835238334
RE3D,extremePointsFronts,5000,29,1500,0.5,900,0.29992306452069567
RE3D,extremePointsFronts,5000,29,2300,0.7666666666666667,2100,0.4037752946798515
RE3D,extremePointsFronts,5000,29,3000,1.0,2100,0.4037752946798515
RE3D,extremePointsFronts,5000,30,300,0.1,300,0.446188331719918
RE3D,extremePointsFronts,5000,30,800,0.26666666666666666,700,0.3732437372970483
RE3D,extremePointsFronts,5000,30,1500,0.5,1100,0.3403589872475732
RE3D,extremePointsFronts,5000,30,2300,0.7666666666666667,1100,0.3403589872475732
RE3D,extremePointsFronts,5000,30,3000,1.0,2500,0.32459640152549
RWA3D,extremePointsFronts,5000,1,300,0.1,300,0.43233257757014587
RWA3D,extremePointsFronts,5000,1,800,0.26666666666666666,700,0.23753348360677184
RWA3D,extremePointsFronts,5000,1,1500,0.5,1300,0.2734405308542471
RWA3D,extremePointsFronts,5000,1,2300,0.7666666666666667,2100,0.2697272039464347
RWA3D,extremePointsFronts,5000,1,3000,1.0,2500,0.27423578235215884
RWA3D,extremePointsFronts,5000,2,300,0.1,300,0.3620671260340703
RWA3D,extremePointsFronts,5000,2,800,0.26666666666666666,600,0.4009176344402142
RWA3D,extremePointsFronts,5000,2,1500,0.5,1000,0.2127879945836816
RWA3D,extremePointsFronts,5000,2,2300,0.7666666666666667,2100,0.14997802204546715
RWA3D,extremePointsFronts,5000,2,3000,1.0,2100,0.14997802204546715
RWA3D,extremePointsFronts,5000,3,300,0.1,300,0.39130186594723043
RWA3D,extremePointsFronts,5000,3,800,0.26666666666666666,400,0.2910260426133347
RWA3D,extremePointsFronts,5000,3,1500,0.5,1500,0.20592931124772165
RWA3D,extremePointsFronts,5000,3,2300,0.7666666666666667,1500,0.20592931124772165
RWA3D,extremePointsFronts,5000,3,3000,1.0,2400,0.23484894224547823
RWA3D,extremePointsFronts,5000,4,300,0.1,300,0.28896764906078076
RWA3D,extremePointsFronts,5000,4,800,0.26666666666666666,800,0.29232557939347903
RWA3D,extremePointsFronts,5000,4,1500,0.5,900,0.2891705182636483
RWA3D,extremePointsFronts,5000,4,2300,0.7666666666666667,2100,0.26009275975833923
RWA3D,extremePointsFronts,5000,4,3000,1.0,2100,0.26009275975833923
RWA3D,extremePointsFronts,5000,5,300,0.1,300,0.35650414335752667
RWA3D,extremePointsFronts,5000,5,800,0.26666666666666666,800,0.2977569375402298
RWA3D,extremePointsFronts,5000,5,1500,0.5,1500,0.29451642825204066
RWA3D,extremePointsFronts,5000,5,2300,0.7666666666666667,1500,0.29451642825204066
RWA3D,extremePointsFronts,5000,5,3000,1.0,2800,0.2946971486581963
RWA3D,extremePointsFronts,5000,6,300,0.1,300,0.2040152438266842
RWA3D,extremePointsFronts,5000,6,800,0.26666666666666666,700,0.203976310657437
RWA3D,extremePointsFronts,5000,6,1500,0.5,1500,0.28540083090114293
RWA3D,extremePointsFronts,5000,6,2300,0.7666666666666667,1900,0.2853073792359152
RWA3D,extremePointsFronts,5000,6,3000,1.0,1900,0.2853073792359152
RWA3D,extremePointsFronts,5000,7,300,0.1,300,0.27215753594534076
RWA3D,extremePointsFronts,5000,7,800,0.26666666666666666,800,0.23021422974518538
RWA3D,extremePointsFronts,5000,7,1500,0.5,1300,0.23480165539297904
RWA3D,extremePointsFronts,5000,7,2300,0.7666666666666667,1300,0.23480165539297904
RWA3D,extremePointsFronts,5000,7,3000,1.0,1300,0.23480165539297904
RWA3D,extremePointsFronts,5000,8,300,0.1,300,0.22831308294398156
RWA3D,extremePointsFronts,5000,8,800,0.26666666666666666,800,0.19486764191602857
RWA3D,extremePointsFronts,5000,8,1500,0.5,1300,0.2140580052625724
RWA3D,extremePointsFronts,5000,8,2300,0.7666666666666667,1700,0.21854541556141557
RWA3D,extremePointsFronts,5000,8,3000,1.0,3000,0.21181927791952318
RWA3D,extremePointsFronts,5000,9,300,0.1,300,0.3247565282422782
RWA3D,extremePointsFronts,5000,9,800,0.26666666666666666,700,0.1787682001970082
RWA3D,extremePointsFronts,5000,9,1500,0.5,1500,0.18236969360121316
RWA3D,extremePointsFronts,5000,9,2300,0.7666666666666667,1700,0.17280580200149842
RWA3D,extremePointsFronts,5000,9,3000,1.0,1700,0.17280580200149842
RWA3D,extremePointsFronts,5000,10,300,0.1,200,0.20472671665363595
RWA3D,extremePointsFronts,5000,10,800,0.26666666666666666,700,0.20284303901559217
RWA3D,extremePointsFronts,5000,10,1500,0.5,1100,0.20255252753004846
RWA3D,extremePointsFronts,5000,10,2300,0.7666666666666667,1100,0.20255252753004846
RWA3D,extremePointsFronts,5000,10,3000,1.0,1100,0.20255252753004846
RWA3D,extremePointsFronts,5000,11,300,0.1,200,0.23278388114261392
RWA3D,extremePointsFronts,5000,11,800,0.26666666666666666,800,0.2405641060265943
RWA3D,extremePointsFronts,5000,11,1500,0.5,1000,0.06282210682226583
RWA3D,extremePointsFronts,5000,11,2300,0.7666666666666667,1800,0.055653485184346894
RWA3D,extremePointsFronts,5000,11,3000,1.0,2500,0.056087103378759315
RWA3D,extremePointsFronts,5000,12,300,0.1,200,0.23278388114261392
RWA3D,extremePointsFronts,5000,12,800,0.26666666666666666,500,0.20738918741872797
RWA3D,extremePointsFronts,5000,12,1500,0.5,1100,0.18026892740974132
RWA3D,extremePointsFronts,5000,12,2300,0.7666666666666667,2300,0.14731888303340168
RWA3D,extremePointsFronts,5000,12,3000,1.0,2300,0.14731888303340168
RWA3D,extremePointsFronts,5000,13,300,0.1,300,0.23278388114261392
RWA3D,extremePointsFronts,5000,13,800,0.26666666666666666,800,0.21064370784069464
RWA3D,extremePointsFronts,5000,13,1500,0.5,1200,0.20533435071247882
RWA3D,extremePointsFronts,5000,13,2300,0.7666666666666667,1200,0.20533435071247882
RWA3D,extremePointsFronts,5000,13,3000,1.0,1200,0.20533435071247882
RWA3D,extremePointsFronts,5000,14,300,0.1,300,0.3068185380168351
RWA3D,extremePointsFronts,5000,14,800,0.26666666666666666,800,0.07647664714898518
RWA3D,extremePointsFronts,5000,14,1500,0.5,1100,0.20118098635122986
RWA3D,extremePointsFronts,5000,14,2300,0.7666666666666667,1100,0.20118098635122986
RWA3D,extremePointsFronts,5000,14,3000,1.0,1100,0.20118098635122986
RWA3D,extremePointsFronts,5000,15,300,0.1,300,0.2587810952244296
RWA3D,extremePointsFronts,5000,15,800,0.26666666666666666,600,0.18125261356465922
RWA3D,extremePointsFronts,5000,15,1500,0.5,1400,0.16071735373761642
RWA3D,extremePointsFronts,5000,15,2300,0.7666666666666667,2200,0.16402090330435543
RWA3D,extremePointsFronts,5000,15,3000,1.0,2200,0.16402090330435543
RWA3D,extremePointsFronts,5000,16,300,0.1,300,0.30246980406641494
RWA3D,extremePointsFronts,5000,16,800,0.26666666666666666,400,0.2802534940529273
RWA3D,extremePointsFronts,5000,16,1500,0.5,1300,0.22976155742989318
RWA3D,extremePointsFronts,5000,16,2300,0.7666666666666667,1300,0.22976155742989318
RWA3D,extremePointsFronts,5000,16,3000,1.0,2500,0.23003289694049847
RWA3D,extremePointsFronts,5000,17,300,0.1,300,0.31015620601215543
RWA3D,extremePointsFronts,5000,17,800,0.26666666666666666,600,0.23813879332716714
RWA3D,extremePointsFronts,5000,17,1500,0.5,1400,0.20049496285266816
RWA3D,extremePointsFronts,5000,17,2300,0.7666666666666667,1700,0.16920816629423469
RWA3D,extremePointsFronts,5000,17,3000,1.0,2700,0.17032304576366583
