family,front_type,budget,run,parameter,parameter_kind,stabilization_eval,stabilization_pct_meta_budget
RE3D,referenceFronts,3000,27,variation,categorical,300,10.0
RE3D,referenceFronts,3000,28,variation,categorical,300,10.0
RE3D,referenceFronts,3000,29,variation,categorical,300,10.0
RE3D,referenceFronts,3000,30,variation,categorical,300,10.0
RWA3D,referenceFronts,3000,1,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,2,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,3,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,4,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,5,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,6,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,7,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,8,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,9,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,10,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,11,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,12,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,13,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,14,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,15,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,16,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,17,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,18,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,19,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,20,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,21,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,22,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,23,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,24,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,25,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,26,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,27,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,28,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,29,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,30,algorithmResult,categorical,300,10.0
RWA3D,referenceFronts,3000,1,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,2,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,3,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,4,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,5,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,6,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,7,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,8,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,9,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,10,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,11,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,12,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,13,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,14,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,15,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,16,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,17,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,18,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,19,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,20,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,21,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,22,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,23,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,24,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,25,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,26,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,27,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,28,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,29,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,30,archiveType,categorical,300,10.0
RWA3D,referenceFronts,3000,1,blxAlphaBetaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,2,blxAlphaBetaCrossoverAlpha,numerical,2300,76.7
RWA3D,referenceFronts,3000,3,blxAlphaBetaCrossoverAlpha,numerical,3000,100.0
RWA3D,referenceFronts,3000,4,blxAlphaBetaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,5,blxAlphaBetaCrossoverAlpha,numerical,2300,76.7
RWA3D,referenceFronts,3000,6,blxAlphaBetaCrossoverAlpha,numerical,3000,100.0
RWA3D,referenceFronts,3000,7,blxAlphaBetaCrossoverAlpha,numerical,800,26.7
RWA3D,referenceFronts,3000,8,blxAlphaBetaCrossoverAlpha,numerical,2300,76.7
RWA3D,referenceFronts,3000,9,blxAlphaBetaCrossoverAlpha,numerical,3000,100.0
RWA3D,referenceFronts,3000,10,blxAlphaBetaCrossoverAlpha,numerical,800,26.7
RWA3D,referenceFronts,3000,11,blxAlphaBetaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,12,blxAlphaBetaCrossoverAlpha,numerical,800,26.7
RWA3D,referenceFronts,3000,13,blxAlphaBetaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,14,blxAlphaBetaCrossoverAlpha,numerical,3000,100.0
RWA3D,referenceFronts,3000,15,blxAlphaBetaCrossoverAlpha,numerical,1500,50.0
RWA3D,referenceFronts,3000,16,blxAlphaBetaCrossoverAlpha,numerical,2300,76.7
RWA3D,referenceFronts,3000,17,blxAlphaBetaCrossoverAlpha,numerical,3000,100.0
RWA3D,referenceFronts,3000,18,blxAlphaBetaCrossoverAlpha,numerical,1500,50.0
RWA3D,referenceFronts,3000,19,blxAlphaBetaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,20,blxAlphaBetaCrossoverAlpha,numerical,2300,76.7
RWA3D,referenceFronts,3000,21,blxAlphaBetaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,22,blxAlphaBetaCrossoverAlpha,numerical,1500,50.0
RWA3D,referenceFronts,3000,23,blxAlphaBetaCrossoverAlpha,numerical,1500,50.0
RWA3D,referenceFronts,3000,24,blxAlphaBetaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,25,blxAlphaBetaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,26,blxAlphaBetaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,27,blxAlphaBetaCrossoverAlpha,numerical,2300,76.7
RWA3D,referenceFronts,3000,28,blxAlphaBetaCrossoverAlpha,numerical,3000,100.0
RWA3D,referenceFronts,3000,29,blxAlphaBetaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,30,blxAlphaBetaCrossoverAlpha,numerical,800,26.7
RWA3D,referenceFronts,3000,1,blxAlphaBetaCrossoverBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,2,blxAlphaBetaCrossoverBeta,numerical,1500,50.0
RWA3D,referenceFronts,3000,3,blxAlphaBetaCrossoverBeta,numerical,3000,100.0
RWA3D,referenceFronts,3000,4,blxAlphaBetaCrossoverBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,5,blxAlphaBetaCrossoverBeta,numerical,2300,76.7
RWA3D,referenceFronts,3000,6,blxAlphaBetaCrossoverBeta,numerical,3000,100.0
RWA3D,referenceFronts,3000,7,blxAlphaBetaCrossoverBeta,numerical,3000,100.0
RWA3D,referenceFronts,3000,8,blxAlphaBetaCrossoverBeta,numerical,2300,76.7
RWA3D,referenceFronts,3000,9,blxAlphaBetaCrossoverBeta,numerical,3000,100.0
RWA3D,referenceFronts,3000,10,blxAlphaBetaCrossoverBeta,numerical,800,26.7
RWA3D,referenceFronts,3000,11,blxAlphaBetaCrossoverBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,12,blxAlphaBetaCrossoverBeta,numerical,800,26.7
RWA3D,referenceFronts,3000,13,blxAlphaBetaCrossoverBeta,numerical,800,26.7
RWA3D,referenceFronts,3000,14,blxAlphaBetaCrossoverBeta,numerical,3000,100.0
RWA3D,referenceFronts,3000,15,blxAlphaBetaCrossoverBeta,numerical,1500,50.0
RWA3D,referenceFronts,3000,16,blxAlphaBetaCrossoverBeta,numerical,800,26.7
RWA3D,referenceFronts,3000,17,blxAlphaBetaCrossoverBeta,numerical,3000,100.0
RWA3D,referenceFronts,3000,18,blxAlphaBetaCrossoverBeta,numerical,1500,50.0
RWA3D,referenceFronts,3000,19,blxAlphaBetaCrossoverBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,20,blxAlphaBetaCrossoverBeta,numerical,3000,100.0
RWA3D,referenceFronts,3000,21,blxAlphaBetaCrossoverBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,22,blxAlphaBetaCrossoverBeta,numerical,1500,50.0
RWA3D,referenceFronts,3000,23,blxAlphaBetaCrossoverBeta,numerical,3000,100.0
RWA3D,referenceFronts,3000,24,blxAlphaBetaCrossoverBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,25,blxAlphaBetaCrossoverBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,26,blxAlphaBetaCrossoverBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,27,blxAlphaBetaCrossoverBeta,numerical,2300,76.7
RWA3D,referenceFronts,3000,28,blxAlphaBetaCrossoverBeta,numerical,3000,100.0
RWA3D,referenceFronts,3000,29,blxAlphaBetaCrossoverBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,30,blxAlphaBetaCrossoverBeta,numerical,1500,50.0
RWA3D,referenceFronts,3000,1,blxAlphaCrossoverAlpha,numerical,3000,100.0
RWA3D,referenceFronts,3000,2,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,3,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,4,blxAlphaCrossoverAlpha,numerical,2300,76.7
RWA3D,referenceFronts,3000,5,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,6,blxAlphaCrossoverAlpha,numerical,3000,100.0
RWA3D,referenceFronts,3000,7,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,8,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,9,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,10,blxAlphaCrossoverAlpha,numerical,2300,76.7
RWA3D,referenceFronts,3000,11,blxAlphaCrossoverAlpha,numerical,800,26.7
RWA3D,referenceFronts,3000,12,blxAlphaCrossoverAlpha,numerical,800,26.7
RWA3D,referenceFronts,3000,13,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,14,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,15,blxAlphaCrossoverAlpha,numerical,1500,50.0
RWA3D,referenceFronts,3000,16,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,17,blxAlphaCrossoverAlpha,numerical,3000,100.0
RWA3D,referenceFronts,3000,18,blxAlphaCrossoverAlpha,numerical,1500,50.0
RWA3D,referenceFronts,3000,19,blxAlphaCrossoverAlpha,numerical,3000,100.0
RWA3D,referenceFronts,3000,20,blxAlphaCrossoverAlpha,numerical,2300,76.7
RWA3D,referenceFronts,3000,21,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,22,blxAlphaCrossoverAlpha,numerical,3000,100.0
RWA3D,referenceFronts,3000,23,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,24,blxAlphaCrossoverAlpha,numerical,1500,50.0
RWA3D,referenceFronts,3000,25,blxAlphaCrossoverAlpha,numerical,2300,76.7
RWA3D,referenceFronts,3000,26,blxAlphaCrossoverAlpha,numerical,2300,76.7
RWA3D,referenceFronts,3000,27,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,28,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,29,blxAlphaCrossoverAlpha,numerical,2300,76.7
RWA3D,referenceFronts,3000,30,blxAlphaCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,1,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,2,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,3,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,4,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,5,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,6,boltzmannTemperature,numerical,3000,100.0
RWA3D,referenceFronts,3000,7,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,8,boltzmannTemperature,numerical,3000,100.0
RWA3D,referenceFronts,3000,9,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,10,boltzmannTemperature,numerical,800,26.7
RWA3D,referenceFronts,3000,11,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,12,boltzmannTemperature,numerical,2300,76.7
RWA3D,referenceFronts,3000,13,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,14,boltzmannTemperature,numerical,3000,100.0
RWA3D,referenceFronts,3000,15,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,16,boltzmannTemperature,numerical,2300,76.7
RWA3D,referenceFronts,3000,17,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,18,boltzmannTemperature,numerical,3000,100.0
RWA3D,referenceFronts,3000,19,boltzmannTemperature,numerical,3000,100.0
RWA3D,referenceFronts,3000,20,boltzmannTemperature,numerical,3000,100.0
RWA3D,referenceFronts,3000,21,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,22,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,23,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,24,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,25,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,26,boltzmannTemperature,numerical,800,26.7
RWA3D,referenceFronts,3000,27,boltzmannTemperature,numerical,1500,50.0
RWA3D,referenceFronts,3000,28,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,29,boltzmannTemperature,numerical,300,10.0
RWA3D,referenceFronts,3000,30,boltzmannTemperature,numerical,800,26.7
RWA3D,referenceFronts,3000,1,createInitialSolutions,categorical,800,26.7
RWA3D,referenceFronts,3000,2,createInitialSolutions,categorical,1500,50.0
RWA3D,referenceFronts,3000,3,createInitialSolutions,categorical,800,26.7
RWA3D,referenceFronts,3000,4,createInitialSolutions,categorical,800,26.7
RWA3D,referenceFronts,3000,5,createInitialSolutions,categorical,300,10.0
RWA3D,referenceFronts,3000,6,createInitialSolutions,categorical,800,26.7
RWA3D,referenceFronts,3000,7,createInitialSolutions,categorical,300,10.0
RWA3D,referenceFronts,3000,8,createInitialSolutions,categorical,800,26.7
RWA3D,referenceFronts,3000,9,createInitialSolutions,categorical,300,10.0
RWA3D,referenceFronts,3000,10,createInitialSolutions,categorical,300,10.0
RWA3D,referenceFronts,3000,11,createInitialSolutions,categorical,300,10.0
RWA3D,referenceFronts,3000,12,createInitialSolutions,categorical,800,26.7
RWA3D,referenceFronts,3000,13,createInitialSolutions,categorical,800,26.7
RWA3D,referenceFronts,3000,14,createInitialSolutions,categorical,3000,100.0
RWA3D,referenceFronts,3000,15,createInitialSolutions,categorical,300,10.0
RWA3D,referenceFronts,3000,16,createInitialSolutions,categorical,800,26.7
RWA3D,referenceFronts,3000,17,createInitialSolutions,categorical,800,26.7
RWA3D,referenceFronts,3000,18,createInitialSolutions,categorical,300,10.0
RWA3D,referenceFronts,3000,19,createInitialSolutions,categorical,3000,100.0
RWA3D,referenceFronts,3000,20,createInitialSolutions,categorical,3000,100.0
RWA3D,referenceFronts,3000,21,createInitialSolutions,categorical,800,26.7
RWA3D,referenceFronts,3000,22,createInitialSolutions,categorical,2300,76.7
RWA3D,referenceFronts,3000,23,createInitialSolutions,categorical,300,10.0
RWA3D,referenceFronts,3000,24,createInitialSolutions,categorical,1500,50.0
RWA3D,referenceFronts,3000,25,createInitialSolutions,categorical,2300,76.7
RWA3D,referenceFronts,3000,26,createInitialSolutions,categorical,300,10.0
RWA3D,referenceFronts,3000,27,createInitialSolutions,categorical,1500,50.0
RWA3D,referenceFronts,3000,28,createInitialSolutions,categorical,1500,50.0
RWA3D,referenceFronts,3000,29,createInitialSolutions,categorical,800,26.7
RWA3D,referenceFronts,3000,30,createInitialSolutions,categorical,300,10.0
RWA3D,referenceFronts,3000,1,crossover,categorical,800,26.7
RWA3D,referenceFronts,3000,2,crossover,categorical,300,10.0
RWA3D,referenceFronts,3000,3,crossover,categorical,800,26.7
RWA3D,referenceFronts,3000,4,crossover,categorical,300,10.0
RWA3D,referenceFronts,3000,5,crossover,categorical,300,10.0
RWA3D,referenceFronts,3000,6,crossover,categorical,3000,100.0
RWA3D,referenceFronts,3000,7,crossover,categorical,300,10.0
RWA3D,referenceFronts,3000,8,crossover,categorical,300,10.0
RWA3D,referenceFronts,3000,9,crossover,categorical,800,26.7
RWA3D,referenceFronts,3000,10,crossover,categorical,800,26.7
RWA3D,referenceFronts,3000,11,crossover,categorical,800,26.7
RWA3D,referenceFronts,3000,12,crossover,categorical,800,26.7
RWA3D,referenceFronts,3000,13,crossover,categorical,300,10.0
RWA3D,referenceFronts,3000,14,crossover,categorical,300,10.0
RWA3D,referenceFronts,3000,15,crossover,categorical,1500,50.0
RWA3D,referenceFronts,3000,16,crossover,categorical,300,10.0
RWA3D,referenceFronts,3000,17,crossover,categorical,3000,100.0
RWA3D,referenceFronts,3000,18,crossover,categorical,1500,50.0
RWA3D,referenceFronts,3000,19,crossover,categorical,1500,50.0
RWA3D,referenceFronts,3000,20,crossover,categorical,2300,76.7
RWA3D,referenceFronts,3000,21,crossover,categorical,300,10.0
RWA3D,referenceFronts,3000,22,crossover,categorical,1500,50.0
RWA3D,referenceFronts,3000,23,crossover,categorical,800,26.7
RWA3D,referenceFronts,3000,24,crossover,categorical,800,26.7
RWA3D,referenceFronts,3000,25,crossover,categorical,300,10.0
RWA3D,referenceFronts,3000,26,crossover,categorical,800,26.7
RWA3D,referenceFronts,3000,27,crossover,categorical,300,10.0
RWA3D,referenceFronts,3000,28,crossover,categorical,300,10.0
RWA3D,referenceFronts,3000,29,crossover,categorical,2300,76.7
RWA3D,referenceFronts,3000,30,crossover,categorical,800,26.7
RWA3D,referenceFronts,3000,1,crossoverProbability,numerical,3000,100.0
RWA3D,referenceFronts,3000,2,crossoverProbability,numerical,1500,50.0
RWA3D,referenceFronts,3000,3,crossoverProbability,numerical,3000,100.0
RWA3D,referenceFronts,3000,4,crossoverProbability,numerical,2300,76.7
RWA3D,referenceFronts,3000,5,crossoverProbability,numerical,800,26.7
RWA3D,referenceFronts,3000,6,crossoverProbability,numerical,3000,100.0
RWA3D,referenceFronts,3000,7,crossoverProbability,numerical,3000,100.0
RWA3D,referenceFronts,3000,8,crossoverProbability,numerical,1500,50.0
RWA3D,referenceFronts,3000,9,crossoverProbability,numerical,3000,100.0
RWA3D,referenceFronts,3000,10,crossoverProbability,numerical,800,26.7
RWA3D,referenceFronts,3000,11,crossoverProbability,numerical,800,26.7
RWA3D,referenceFronts,3000,12,crossoverProbability,numerical,300,10.0
RWA3D,referenceFronts,3000,13,crossoverProbability,numerical,2300,76.7
RWA3D,referenceFronts,3000,14,crossoverProbability,numerical,300,10.0
RWA3D,referenceFronts,3000,15,crossoverProbability,numerical,2300,76.7
RWA3D,referenceFronts,3000,16,crossoverProbability,numerical,2300,76.7
RWA3D,referenceFronts,3000,17,crossoverProbability,numerical,1500,50.0
RWA3D,referenceFronts,3000,18,crossoverProbability,numerical,3000,100.0
RWA3D,referenceFronts,3000,19,crossoverProbability,numerical,3000,100.0
RWA3D,referenceFronts,3000,20,crossoverProbability,numerical,3000,100.0
RWA3D,referenceFronts,3000,21,crossoverProbability,numerical,1500,50.0
RWA3D,referenceFronts,3000,22,crossoverProbability,numerical,300,10.0
RWA3D,referenceFronts,3000,23,crossoverProbability,numerical,3000,100.0
RWA3D,referenceFronts,3000,24,crossoverProbability,numerical,300,10.0
RWA3D,referenceFronts,3000,25,crossoverProbability,numerical,800,26.7
RWA3D,referenceFronts,3000,26,crossoverProbability,numerical,800,26.7
RWA3D,referenceFronts,3000,27,crossoverProbability,numerical,2300,76.7
RWA3D,referenceFronts,3000,28,crossoverProbability,numerical,3000,100.0
RWA3D,referenceFronts,3000,29,crossoverProbability,numerical,1500,50.0
RWA3D,referenceFronts,3000,30,crossoverProbability,numerical,1500,50.0
RWA3D,referenceFronts,3000,1,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,2,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,3,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,4,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,5,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,6,crossoverRepairStrategy,categorical,3000,100.0
RWA3D,referenceFronts,3000,7,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,8,crossoverRepairStrategy,categorical,2300,76.7
RWA3D,referenceFronts,3000,9,crossoverRepairStrategy,categorical,800,26.7
RWA3D,referenceFronts,3000,10,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,11,crossoverRepairStrategy,categorical,800,26.7
RWA3D,referenceFronts,3000,12,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,13,crossoverRepairStrategy,categorical,2300,76.7
RWA3D,referenceFronts,3000,14,crossoverRepairStrategy,categorical,3000,100.0
RWA3D,referenceFronts,3000,15,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,16,crossoverRepairStrategy,categorical,2300,76.7
RWA3D,referenceFronts,3000,17,crossoverRepairStrategy,categorical,2300,76.7
RWA3D,referenceFronts,3000,18,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,19,crossoverRepairStrategy,categorical,800,26.7
RWA3D,referenceFronts,3000,20,crossoverRepairStrategy,categorical,2300,76.7
RWA3D,referenceFronts,3000,21,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,22,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,23,crossoverRepairStrategy,categorical,1500,50.0
RWA3D,referenceFronts,3000,24,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,25,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,26,crossoverRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,27,crossoverRepairStrategy,categorical,800,26.7
RWA3D,referenceFronts,3000,28,crossoverRepairStrategy,categorical,2300,76.7
RWA3D,referenceFronts,3000,29,crossoverRepairStrategy,categorical,800,26.7
RWA3D,referenceFronts,3000,30,crossoverRepairStrategy,categorical,800,26.7
RWA3D,referenceFronts,3000,1,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,2,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,3,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,4,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,5,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,6,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,7,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,8,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,9,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,10,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,11,fuzzyRecombinationCrossoverAlpha,numerical,800,26.7
RWA3D,referenceFronts,3000,12,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,13,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,14,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,15,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,16,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,17,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,18,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,19,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,20,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,21,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,22,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,23,fuzzyRecombinationCrossoverAlpha,numerical,800,26.7
RWA3D,referenceFronts,3000,24,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,25,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,26,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,27,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,28,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,29,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,30,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RWA3D,referenceFronts,3000,1,laplaceCrossoverScale,numerical,800,26.7
RWA3D,referenceFronts,3000,2,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,3,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,4,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,5,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,6,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,7,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,8,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,9,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,10,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,11,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,12,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,13,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,14,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,15,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,16,laplaceCrossoverScale,numerical,300,10.0
