config_signature,rows,runs,ep_median,hv_median,rank,row_share_pct,run_share_pct,scope,front_type,budget,is_best_EP,is_best_HV,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
externalArchive|27.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|PCX|0.909533|bounds|nan|nan|nan|nan|nan|nan|0.565803|0.168971|nan|nan|levyFlight|1.439743|round|nan|nan|nan|nan|1.298777|0.948368|nan|tournament|9.0|nan,1,1,-0.1134884026596536,-0.828266532482082,21,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,27.0,crowdingDistanceArchive,cauchy,10,crossoverAndMutationVariation,PCX,0.9095332135733716,bounds,,,,,,,0.5658025132498717,0.1689714823047395,,,levyFlight,1.4397425725546582,round,,,,,1.2987766155318674,0.9483682251949704,,tournament,9.0,
externalArchive|10.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|PCX|0.807314|bounds|nan|nan|nan|nan|nan|nan|0.370757|0.858138|nan|nan|powerLaw|1.017579|bounds|nan|nan|nan|nan|nan|nan|7.567308|tournament|5.0|nan,1,1,-0.1134882449609395,-0.8277286134756524,22,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,10.0,crowdingDistanceArchive,cauchy,10,crossoverAndMutationVariation,PCX,0.8073140547766792,bounds,,,,,,,0.3707571285204508,0.858137761394666,,,powerLaw,1.0175792959486667,bounds,,,,,,,7.56730833365512,tournament,5.0,
externalArchive|10.0|crowdingDistanceArchive|default|1|crossoverAndMutationVariation|UNDC|0.908604|bounds|nan|nan|nan|nan|nan|nan|nan|nan|0.942178|0.476714|powerLaw|1.944932|bounds|nan|nan|nan|nan|nan|nan|6.948142|tournament|7.0|nan,1,1,-0.1134853943569231,-0.8282297019455601,23,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,10.0,crowdingDistanceArchive,default,1,crossoverAndMutationVariation,UNDC,0.908603578937487,bounds,,,,,,,,,0.9421777148160394,0.4767143175611329,powerLaw,1.9449315576539217,bounds,,,,,,,6.948142196995421,tournament,7.0,
externalArchive|19.0|crowdingDistanceArchive|cauchy|20|crossoverAndMutationVariation|PCX|0.974069|bounds|nan|nan|nan|nan|nan|nan|0.851564|0.583126|nan|nan|powerLaw|0.565816|bounds|nan|nan|nan|nan|nan|nan|9.296668|tournament|7.0|nan,1,1,-0.1134852749538768,-0.8286937076659163,24,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,19.0,crowdingDistanceArchive,cauchy,20,crossoverAndMutationVariation,PCX,0.9740691594022024,bounds,,,,,,,0.851563705323858,0.5831257394791478,,,powerLaw,0.5658164069657783,bounds,,,,,,,9.296667772260692,tournament,7.0,
externalArchive|20.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|PCX|0.929315|bounds|nan|nan|nan|nan|nan|nan|0.369581|0.476117|nan|nan|powerLaw|1.658456|bounds|nan|nan|nan|nan|nan|nan|6.57706|tournament|9.0|nan,1,1,-0.1134851557464272,-0.8285850550590532,25,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,20.0,crowdingDistanceArchive,cauchy,10,crossoverAndMutationVariation,PCX,0.9293145047164167,bounds,,,,,,,0.3695813340987299,0.4761167558955522,,,powerLaw,1.65845589527736,bounds,,,,,,,6.577060304325592,tournament,9.0,
externalArchive|15.0|crowdingDistanceArchive|default|1|crossoverAndMutationVariation|UNDC|0.908587|bounds|nan|nan|nan|nan|nan|nan|nan|nan|0.950315|0.476551|powerLaw|1.944932|bounds|nan|nan|nan|nan|nan|nan|6.534793|tournament|7.0|nan,1,1,-0.1134831641323657,-0.8284917747435826,26,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,15.0,crowdingDistanceArchive,default,1,crossoverAndMutationVariation,UNDC,0.9085865470883144,bounds,,,,,,,,,0.950315131140327,0.4765512451006888,powerLaw,1.9449315576539217,bounds,,,,,,,6.5347929204260735,tournament,7.0,
externalArchive|17.0|crowdingDistanceArchive|default|1|crossoverAndMutationVariation|UNDC|0.908144|bounds|nan|nan|nan|nan|nan|nan|nan|nan|0.950313|0.435983|powerLaw|1.94529|bounds|nan|nan|nan|nan|nan|nan|6.877969|tournament|7.0|nan,1,1,-0.1134825281208198,-0.8285776708511228,27,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,17.0,crowdingDistanceArchive,default,1,crossoverAndMutationVariation,UNDC,0.9081443186032788,bounds,,,,,,,,,0.9503127238438276,0.4359828569567979,powerLaw,1.9452895245543405,bounds,,,,,,,6.87796920618934,tournament,7.0,
externalArchive|12.0|crowdingDistanceArchive|sobol|1|crossoverAndMutationVariation|UNDC|0.788143|bounds|nan|nan|nan|nan|nan|nan|nan|nan|0.865657|0.16562|powerLaw|1.93997|bounds|nan|nan|nan|nan|nan|nan|8.726933|stochasticUniversalSampling|nan|nan,1,1,-0.1134823314964447,-0.8283723784382375,28,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,12.0,crowdingDistanceArchive,sobol,1,crossoverAndMutationVariation,UNDC,0.7881426286959184,bounds,,,,,,,,,0.8656571762468865,0.165620017678053,powerLaw,1.93997012699932,bounds,,,,,,,8.726932572181557,stochasticUniversalSampling,,
externalArchive|12.0|crowdingDistanceArchive|sobol|1|crossoverAndMutationVariation|UNDC|0.788143|bounds|nan|nan|nan|nan|nan|nan|nan|nan|0.865657|0.165647|powerLaw|1.93997|bounds|nan|nan|nan|nan|nan|nan|8.726932|tournament|3.0|nan,1,1,-0.1134769445681759,-0.8286574721258325,29,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,12.0,crowdingDistanceArchive,sobol,1,crossoverAndMutationVariation,UNDC,0.7881426286959184,bounds,,,,,,,,,0.8656571762468865,0.1656471646931005,powerLaw,1.9399701274945669,bounds,,,,,,,8.7269321051184,tournament,3.0,
externalArchive|11.0|crowdingDistanceArchive|cauchy|100|crossoverAndMutationVariation|PCX|0.918343|bounds|nan|nan|nan|nan|nan|nan|0.370955|0.857942|nan|nan|powerLaw|1.962451|bounds|nan|nan|nan|nan|nan|nan|7.571761|tournament|5.0|nan,1,1,-0.1134768189043133,-0.8280181636949933,30,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,11.0,crowdingDistanceArchive,cauchy,100,crossoverAndMutationVariation,PCX,0.9183425267472036,bounds,,,,,,,0.3709550992566816,0.857941664669623,,,powerLaw,1.9624506183168369,bounds,,,,,,,7.571760896631274,tournament,5.0,
externalArchive|13.0|crowdingDistanceArchive|latinHypercubeSampling|5|crossoverAndMutationVariation|PCX|0.796754|bounds|nan|nan|nan|nan|nan|nan|0.768036|0.575289|nan|nan|levyFlight|1.422135|round|nan|nan|nan|nan|1.106595|0.571084|nan|tournament|7.0|nan,1,1,-0.1134759636826989,-0.8281004027325553,31,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,13.0,crowdingDistanceArchive,latinHypercubeSampling,5,crossoverAndMutationVariation,PCX,0.7967536887475034,bounds,,,,,,,0.7680356121345603,0.5752890419637896,,,levyFlight,1.4221347455006856,round,,,,,1.1065949010170255,0.5710844995049589,,tournament,7.0,
externalArchive|16.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.913107|round|nan|nan|0.924694|0.828908|nan|nan|nan|nan|nan|nan|levyFlight|1.323155|round|nan|nan|nan|nan|1.0387|0.98694|nan|tournament|7.0|nan,1,1,-0.1134755883941696,-0.8281785538581956,32,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,16.0,crowdingDistanceArchive,latinHypercubeSampling,10,crossoverAndMutationVariation,BLX-alpha-beta,0.913107093113964,round,,,0.9246935351019864,0.8289077845313528,,,,,,,levyFlight,1.323154758437497,round,,,,,1.0386999528687195,0.9869396739595084,,tournament,7.0,
externalArchive|11.0|crowdingDistanceArchive|cauchy|100|crossoverAndMutationVariation|PCX|0.918082|bounds|nan|nan|nan|nan|nan|nan|0.385368|0.921281|nan|nan|powerLaw|1.962451|bounds|nan|nan|nan|nan|nan|nan|7.571795|tournament|5.0|nan,1,1,-0.1134720794845449,-0.8281684853438169,33,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,11.0,crowdingDistanceArchive,cauchy,100,crossoverAndMutationVariation,PCX,0.9180824586423618,bounds,,,,,,,0.3853683754948518,0.9212807104009284,,,powerLaw,1.9624506183168369,bounds,,,,,,,7.571794725407933,tournament,5.0,
externalArchive|20.0|crowdingDistanceArchive|oppositionBased|5|crossoverAndMutationVariation|PCX|0.998552|bounds|nan|nan|nan|nan|nan|nan|0.593496|0.395023|nan|nan|powerLaw|1.422343|bounds|nan|nan|nan|nan|nan|nan|6.727858|tournament|7.0|nan,1,1,-0.1134713700313474,-0.8286571574086872,34,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,20.0,crowdingDistanceArchive,oppositionBased,5,crossoverAndMutationVariation,PCX,0.9985516996199756,bounds,,,,,,,0.5934957410543896,0.3950226652595648,,,powerLaw,1.4223429745300291,bounds,,,,,,,6.727858208391088,tournament,7.0,
externalArchive|13.0|crowdingDistanceArchive|latinHypercubeSampling|5|crossoverAndMutationVariation|BLX-alpha-beta|0.873343|bounds|nan|nan|0.946746|0.848052|nan|nan|nan|nan|nan|nan|levyFlight|1.59866|bounds|nan|nan|nan|nan|1.082869|0.586331|nan|tournament|9.0|nan,1,1,-0.1134694566620103,-0.8284221183295487,35,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,13.0,crowdingDistanceArchive,latinHypercubeSampling,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8733431198020128,bounds,,,0.9467457526505634,0.8480516875351124,,,,,,,levyFlight,1.5986603616238173,bounds,,,,,1.082868844281803,0.5863308610898554,,tournament,9.0,
externalArchive|15.0|crowdingDistanceArchive|cauchy|50|crossoverAndMutationVariation|PCX|0.98453|bounds|nan|nan|nan|nan|nan|nan|0.532242|0.600764|nan|nan|powerLaw|1.956054|bounds|nan|nan|nan|nan|nan|nan|6.92755|tournament|7.0|nan,1,1,-0.1134682578023096,-0.8283337650461667,36,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,15.0,crowdingDistanceArchive,cauchy,50,crossoverAndMutationVariation,PCX,0.984529518283984,bounds,,,,,,,0.5322417131236773,0.6007639286910346,,,powerLaw,1.956053510960231,bounds,,,,,,,6.927550170340133,tournament,7.0,
externalArchive|15.0|crowdingDistanceArchive|cauchy|20|crossoverAndMutationVariation|PCX|0.989831|bounds|nan|nan|nan|nan|nan|nan|0.885106|0.64701|nan|nan|powerLaw|1.360029|bounds|nan|nan|nan|nan|nan|nan|9.546953|tournament|6.0|nan,1,1,-0.1134680255137882,-0.8284562851042944,37,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,15.0,crowdingDistanceArchive,cauchy,20,crossoverAndMutationVariation,PCX,0.9898306432279308,bounds,,,,,,,0.8851055969133329,0.6470095127616713,,,powerLaw,1.3600291513976093,bounds,,,,,,,9.546952688837438,tournament,6.0,
