config_signature,rows,runs,ep_median,hv_median,rank,row_share_pct,run_share_pct,scope,front_type,budget,is_best_EP,is_best_HV,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
externalArchive|67.0|unboundedArchive|oppositionBased|1|crossoverAndMutationVariation|BLX-alpha-beta|0.786841|bounds|nan|nan|0.641866|0.846218|nan|nan|nan|nan|nan|nan|linkedPolynomial|0.806263|random|nan|nan|343.923796|nan|nan|nan|nan|stochasticUniversalSampling|nan|nan,1,1,0.1507798538572907,-0.8476625261867151,76,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,67.0,unboundedArchive,oppositionBased,1,crossoverAndMutationVariation,BLX-alpha-beta,0.786841251973949,bounds,,,0.6418664039638473,0.8462177215775538,,,,,,,linkedPolynomial,0.8062634734053402,random,,,343.923795761717,,,,,stochasticUniversalSampling,,
externalArchive|32.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.982589|bounds|nan|0.83985|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.421336|round|nan|nan|nan|nan|nan|nan|7.913668|boltzmann|nan|14.899865,1,1,0.1507842947780767,-0.8496088901040812,77,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,32.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha,0.9825894954000064,bounds,,0.8398500550907806,,,,,,,,,powerLaw,0.4213359775482458,round,,,,,,,7.913668200982204,boltzmann,,14.89986544109889
externalArchive|22.0|unboundedArchive|default|10|crossoverAndMutationVariation|BLX-alpha-beta|0.825953|bounds|nan|nan|0.819865|0.922204|nan|nan|nan|nan|nan|nan|levyFlight|0.298306|bounds|nan|nan|nan|nan|1.557741|0.68349|nan|ranking|nan|nan,1,1,0.1507860113045761,-0.8492328893489889,78,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,22.0,unboundedArchive,default,10,crossoverAndMutationVariation,BLX-alpha-beta,0.8259525640581535,bounds,,,0.8198648550072531,0.9222044355282762,,,,,,,levyFlight,0.2983059449293833,bounds,,,,,1.5577410697540903,0.683489628382711,,ranking,,
externalArchive|39.0|unboundedArchive|scatterSearch|1|crossoverAndMutationVariation|BLX-alpha|0.968319|bounds|nan|0.944723|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.251578|round|nan|nan|nan|nan|nan|nan|9.338857|ranking|nan|nan,1,1,0.1507895056060395,-0.8495340911447908,79,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,39.0,unboundedArchive,scatterSearch,1,crossoverAndMutationVariation,BLX-alpha,0.9683191173885616,bounds,,0.9447230054006548,,,,,,,,,powerLaw,0.2515781555579158,round,,,,,,,9.338856690040592,ranking,,
externalArchive|48.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.972218|random|nan|nan|0.44569|0.754783|nan|nan|nan|nan|nan|nan|levyFlight|0.619648|bounds|nan|nan|nan|nan|1.304306|0.960221|nan|tournament|3.0|nan,1,1,0.1507932950149624,-0.8492015462146665,80,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,48.0,unboundedArchive,cauchy,1,crossoverAndMutationVariation,BLX-alpha-beta,0.9722179017534692,random,,,0.4456897108007354,0.7547825209301212,,,,,,,levyFlight,0.6196483169694067,bounds,,,,,1.3043056994104203,0.9602207692356908,,tournament,3.0,
externalArchive|20.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.876158|bounds|nan|0.888221|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.360827|round|nan|nan|nan|nan|nan|nan|7.838157|random|nan|nan,1,1,0.1507943669199813,-0.8497019040085773,81,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,20.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha,0.8761580858535616,bounds,,0.8882207316813548,,,,,,,,,powerLaw,0.3608271238286844,round,,,,,,,7.838157164034109,random,,
externalArchive|24.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.911952|bounds|nan|nan|0.995641|0.939975|nan|nan|nan|nan|nan|nan|powerLaw|0.287247|round|nan|nan|nan|nan|nan|nan|6.73877|boltzmann|nan|49.131258,1,1,0.150799915329082,-0.8496212995536526,82,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,24.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.911952392091139,bounds,,,0.9956412551570696,0.9399751556138798,,,,,,,powerLaw,0.2872469262921764,round,,,,,,,6.738770000293369,boltzmann,,49.1312584859154
externalArchive|29.0|unboundedArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha|0.985424|bounds|nan|0.983251|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.026206|round|nan|nan|nan|nan|nan|nan|9.345443|boltzmann|nan|52.143109,1,1,0.1508018806981766,-0.8496899251224413,83,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,29.0,unboundedArchive,latinHypercubeSampling,10,crossoverAndMutationVariation,BLX-alpha,0.9854239279614744,bounds,,0.9832509630077424,,,,,,,,,powerLaw,0.0262064473057306,round,,,,,,,9.345442950789211,boltzmann,,52.14310887109989
externalArchive|29.0|unboundedArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha|0.985418|bounds|nan|0.983233|nan|nan|nan|nan|nan|nan|nan|nan|linkedPolynomial|0.009653|round|nan|nan|342.169439|nan|nan|nan|nan|ranking|nan|nan,1,1,0.150811831265707,-0.8497234859803477,84,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,29.0,unboundedArchive,latinHypercubeSampling,10,crossoverAndMutationVariation,BLX-alpha,0.9854176992660753,bounds,,0.9832325852005782,,,,,,,,,linkedPolynomial,0.0096530717925444,round,,,342.1694386576484,,,,,ranking,,
externalArchive|19.0|unboundedArchive|scatterSearch|1|crossoverAndMutationVariation|BLX-alpha-beta|0.981898|bounds|nan|nan|0.864191|0.952314|nan|nan|nan|nan|nan|nan|levyFlight|0.32087|bounds|nan|nan|nan|nan|1.435349|0.628235|nan|boltzmann|nan|38.421844,1,1,0.1508129805856708,-0.8497774152105954,85,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,19.0,unboundedArchive,scatterSearch,1,crossoverAndMutationVariation,BLX-alpha-beta,0.9818983579747964,bounds,,,0.8641913791954275,0.9523140973000612,,,,,,,levyFlight,0.3208696344135981,bounds,,,,,1.4353494923421242,0.6282346309012931,,boltzmann,,38.42184401743362
externalArchive|32.0|unboundedArchive|scatterSearch|5|crossoverAndMutationVariation|BLX-alpha-beta|0.80572|round|nan|nan|0.745818|0.894498|nan|nan|nan|nan|nan|nan|levyFlight|0.342097|bounds|nan|nan|nan|nan|1.114799|0.911583|nan|stochasticUniversalSampling|nan|nan,1,1,0.1508149678272036,-0.8493455351282302,86,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,32.0,unboundedArchive,scatterSearch,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8057196093651868,round,,,0.7458181704800995,0.8944980112320707,,,,,,,levyFlight,0.3420971732801227,bounds,,,,,1.1147990713345994,0.9115825040115644,,stochasticUniversalSampling,,
externalArchive|15.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.985238|round|nan|nan|0.749926|0.801738|nan|nan|nan|nan|nan|nan|levyFlight|0.518248|bounds|nan|nan|nan|nan|1.453885|0.85049|nan|boltzmann|nan|74.801277,1,1,0.1508150496188559,-0.8496309174139639,87,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,15.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.9852376225065768,round,,,0.7499264010734301,0.801738187091227,,,,,,,levyFlight,0.5182478831726804,bounds,,,,,1.453885217815058,0.8504899530442018,,boltzmann,,74.80127739350198
externalArchive|15.0|unboundedArchive|sobol|5|crossoverAndMutationVariation|BLX-alpha-beta|0.988484|round|nan|nan|0.750719|0.841721|nan|nan|nan|nan|nan|nan|levyFlight|0.473919|bounds|nan|nan|nan|nan|1.086259|0.850433|nan|boltzmann|nan|76.547357,1,1,0.1508196909591441,-0.8496390329550868,88,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,15.0,unboundedArchive,sobol,5,crossoverAndMutationVariation,BLX-alpha-beta,0.9884837844810752,round,,,0.7507186865312573,0.8417211600268635,,,,,,,levyFlight,0.473918633617193,bounds,,,,,1.0862585166351493,0.8504332963991753,,boltzmann,,76.54735662454269
externalArchive|75.0|unboundedArchive|sobol|5|crossoverAndMutationVariation|BLX-alpha-beta|0.994444|random|nan|nan|0.699741|0.883042|nan|nan|nan|nan|nan|nan|linkedPolynomial|0.79403|bounds|nan|nan|199.108712|nan|nan|nan|nan|ranking|nan|nan,1,1,0.1508200338376082,-0.8476644614652666,89,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,75.0,unboundedArchive,sobol,5,crossoverAndMutationVariation,BLX-alpha-beta,0.9944435246415432,random,,,0.6997407807167381,0.8830421156070088,,,,,,,linkedPolynomial,0.7940302744062699,bounds,,,199.10871198012296,,,,,ranking,,
externalArchive|23.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.855412|round|nan|nan|0.660429|0.873246|nan|nan|nan|nan|nan|nan|levyFlight|0.55695|bounds|nan|nan|nan|nan|1.729133|0.424061|nan|random|nan|nan,1,1,0.1508300094409038,-0.8490126540746769,90,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,23.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.855411726640139,round,,,0.6604291358566085,0.8732458542860808,,,,,,,levyFlight,0.5569502915075133,bounds,,,,,1.7291331978355409,0.4240608011227162,,random,,
externalArchive|67.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.768305|round|nan|nan|0.642476|0.831516|nan|nan|nan|nan|nan|nan|levyFlight|0.607164|bounds|nan|nan|nan|nan|1.067772|0.226624|nan|stochasticUniversalSampling|nan|nan,1,1,0.1508358692815561,-0.8483453196161362,91,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,67.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.7683045075485957,round,,,0.6424757486223623,0.8315162626727103,,,,,,,levyFlight,0.6071643353346629,bounds,,,,,1.0677717177596968,0.2266244713008244,,stochasticUniversalSampling,,
externalArchive|32.0|unboundedArchive|sobol|5|crossoverAndMutationVariation|BLX-alpha-beta|0.768495|round|nan|nan|0.745817|0.947159|nan|nan|nan|nan|nan|nan|levyFlight|0.342396|bounds|nan|nan|nan|nan|1.77987|0.910542|nan|stochasticUniversalSampling|nan|nan,1,1,0.1508436878142262,-0.8493480174851639,92,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,32.0,unboundedArchive,sobol,5,crossoverAndMutationVariation,BLX-alpha-beta,0.7684947440217189,round,,,0.7458174830269054,0.9471591492661454,,,,,,,levyFlight,0.3423962527504147,bounds,,,,,1.7798698166245055,0.9105423033476115,,stochasticUniversalSampling,,
externalArchive|17.0|unboundedArchive|oppositionBased|10|crossoverAndMutationVariation|BLX-alpha-beta|0.998194|bounds|nan|nan|0.75496|0.971655|nan|nan|nan|nan|nan|nan|levyFlight|0.710517|bounds|nan|nan|nan|nan|1.551167|0.64886|nan|random|nan|nan,1,1,0.1508522300123846,-0.8495847451876608,93,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,17.0,unboundedArchive,oppositionBased,10,crossoverAndMutationVariation,BLX-alpha-beta,0.998194480088992,bounds,,,0.754959630520447,0.9716554080172636,,,,,,,levyFlight,0.7105172324266874,bounds,,,,,1.551167103991252,0.6488602086730182,,random,,
externalArchive|63.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha|0.87807|bounds|nan|0.962531|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.351985|bounds|nan|nan|nan|nan|1.142695|0.291468|nan|boltzmann|nan|10.769721,1,1,0.1508571853483489,-0.8491560844558148,94,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,63.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha,0.8780703685208529,bounds,,0.962530595367518,,,,,,,,,levyFlight,0.3519848779798991,bounds,,,,,1.1426953556725223,0.2914676550711063,,boltzmann,,10.769720803597398
externalArchive|19.0|unboundedArchive|sobol|1|crossoverAndMutationVariation|BLX-alpha-beta|0.993533|bounds|nan|nan|0.865198|0.998841|nan|nan|nan|nan|nan|nan|levyFlight|0.30367|bounds|nan|nan|nan|nan|1.66938|0.703982|nan|random|nan|nan,1,1,0.1508571910095784,-0.8498125351543183,95,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,19.0,unboundedArchive,sobol,1,crossoverAndMutationVariation,BLX-alpha-beta,0.9935332564458162,bounds,,,0.8651976271709187,0.9988411378317174,,,,,,,levyFlight,0.3036697715806577,bounds,,,,,1.6693804674288866,0.7039817017422936,,random,,
externalArchive|78.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.887922|random|nan|nan|0.559536|0.971676|nan|nan|nan|nan|nan|nan|powerLaw|0.770584|bounds|nan|nan|nan|nan|nan|nan|2.417435|stochasticUniversalSampling|nan|nan,1,1,0.1508578885455819,-0.8477276983285883,96,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,78.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8879216615427439,random,,,0.5595358479127355,0.9716757007932456,,,,,,,powerLaw,0.77058370039104,bounds,,,,,,,2.417434762325857,stochasticUniversalSampling,,
externalArchive|36.0|unboundedArchive|sobol|10|crossoverAndMutationVariation|BLX-alpha-beta|0.99614|random|nan|nan|0.51584|0.758123|nan|nan|nan|nan|nan|nan|levyFlight|0.620247|bounds|nan|nan|nan|nan|1.070938|0.963182|nan|tournament|3.0|nan,1,1,0.1508687172071027,-0.8493314549290206,97,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,36.0,unboundedArchive,sobol,10,crossoverAndMutationVariation,BLX-alpha-beta,0.996139757112417,random,,,0.5158395429608683,0.7581225392251895,,,,,,,levyFlight,0.6202471880925144,bounds,,,,,1.0709378555651354,0.9631820419910944,,tournament,3.0,
externalArchive|73.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.887922|random|nan|nan|0.562469|0.974501|nan|nan|nan|nan|nan|nan|powerLaw|0.617021|bounds|nan|nan|nan|nan|nan|nan|2.43391|stochasticUniversalSampling|nan|nan,1,1,0.1508700228264836,-0.8483496958104875,98,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,73.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8879216615427439,random,,,0.5624685589740132,0.9745011433402876,,,,,,,powerLaw,0.6170210837417411,bounds,,,,,,,2.433910083681428,stochasticUniversalSampling,,
externalArchive|19.0|unboundedArchive|sobol|10|crossoverAndMutationVariation|BLX-alpha-beta|0.981384|bounds|nan|nan|0.852749|0.980621|nan|nan|nan|nan|nan|nan|uniform|0.335472|bounds|0.799828|nan|nan|nan|nan|nan|nan|boltzmann|nan|52.102303,1,1,0.1508746342464988,-0.8497566522607664,99,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,19.0,unboundedArchive,sobol,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9813844685152197,bounds,,,0.8527489197940744,0.9806209965336132,,,,,,,uniform,0.3354716046487747,bounds,0.7998283448577814,,,,,,,boltzmann,,52.10230337032246
externalArchive|16.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.959035|round|nan|nan|0.497336|0.750115|nan|nan|nan|nan|nan|nan|powerLaw|0.723017|bounds|nan|nan|nan|nan|nan|nan|7.98865|boltzmann|nan|25.641415,1,1,0.1508773814326338,-0.8493100012023339,100,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,16.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9590350997533376,round,,,0.4973361317343702,0.7501148928132997,,,,,,,powerLaw,0.7230171901393203,bounds,,,,,,,7.9886498914593425,boltzmann,,25.641415171121093
externalArchive|16.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.723462|bounds|nan|nan|0.343465|0.825437|nan|nan|nan|nan|nan|nan|levyFlight|0.61323|bounds|nan|nan|nan|nan|1.68744|0.611984|nan|boltzmann|nan|19.413763,1,1,0.1508820812913818,-0.848872723822511,101,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,16.0,unboundedArchive,cauchy,1,crossoverAndMutationVariation,BLX-alpha-beta,0.7234619596286027,bounds,,,0.343464890592412,0.8254371096039249,,,,,,,levyFlight,0.6132301004055095,bounds,,,,,1.687439662064219,0.6119843039813545,,boltzmann,,19.413762911193903
externalArchive|32.0|unboundedArchive|scatterSearch|5|crossoverAndMutationVariation|BLX-alpha-beta|0.885303|round|nan|nan|0.747607|0.942964|nan|nan|nan|nan|nan|nan|levyFlight|0.343988|bounds|nan|nan|nan|nan|1.153662|0.910836|nan|stochasticUniversalSampling|nan|nan,1,1,0.1508857883240578,-0.8494399940774235,102,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,32.0,unboundedArchive,scatterSearch,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8853028130848091,round,,,0.7476069081447605,0.9429640146436264,,,,,,,levyFlight,0.3439876592120131,bounds,,,,,1.1536620484995532,0.9108360252828962,,stochasticUniversalSampling,,
externalArchive|17.0|unboundedArchive|default|1|crossoverAndMutationVariation|BLX-alpha|0.98847|bounds|nan|0.925831|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.157849|bounds|nan|nan|nan|nan|1.267877|0.786701|nan|boltzmann|nan|84.709539,1,1,0.1508884726075719,-0.8498189616381557,103,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,17.0,unboundedArchive,default,1,crossoverAndMutationVariation,BLX-alpha,0.9884703133793588,bounds,,0.925830842250606,,,,,,,,,levyFlight,0.1578486524473991,bounds,,,,,1.2678772701098726,0.7867011250063307,,boltzmann,,84.70953924757556
externalArchive|16.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha|0.985459|bounds|nan|0.796581|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.320373|round|nan|nan|nan|nan|nan|nan|8.050443|boltzmann|nan|30.066975,1,1,0.1508922369078717,-0.8499048456620393,104,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,16.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha,0.9854590939715584,bounds,,0.7965809057140263,,,,,,,,,powerLaw,0.3203731525172104,round,,,,,,,8.050443085383392,boltzmann,,30.066974743008576
externalArchive|12.0|unboundedArchive|default|5|crossoverAndMutationVariation|BLX-alpha|0.754495|bounds|nan|0.727191|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.919669|bounds|nan|nan|nan|nan|1.434058|0.628391|nan|random|nan|nan,1,1,0.1508945991293671,-0.8483820576262612,105,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,12.0,unboundedArchive,default,5,crossoverAndMutationVariation,BLX-alpha,0.7544947368760768,bounds,,0.7271911680528537,,,,,,,,,levyFlight,0.9196686587473052,bounds,,,,,1.434058404348132,0.6283913833816859,,random,,
externalArchive|26.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.864593|bounds|nan|nan|0.424571|0.833773|nan|nan|nan|nan|nan|nan|levyFlight|0.647039|bounds|nan|nan|nan|nan|1.072601|0.615116|nan|ranking|nan|nan,1,1,0.1508999136267696,-0.848989546077182,106,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,26.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8645929956079399,bounds,,,0.4245705568767183,0.8337734912710795,,,,,,,levyFlight,0.6470390837412838,bounds,,,,,1.0726010907743726,0.6151159497507117,,ranking,,
externalArchive|23.0|unboundedArchive|default|20|crossoverAndMutationVariation|BLX-alpha-beta|0.974175|round|nan|nan|0.720549|0.959457|nan|nan|nan|nan|nan|nan|uniform|0.845562|bounds|0.594378|nan|nan|nan|nan|nan|nan|boltzmann|nan|26.453172,1,1,0.1509044314299514,-0.8492764000319688,107,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,23.0,unboundedArchive,default,20,crossoverAndMutationVariation,BLX-alpha-beta,0.9741753420818936,round,,,0.72054867851922,0.9594574714402572,,,,,,,uniform,0.8455618659238324,bounds,0.5943784857044538,,,,,,,boltzmann,,26.45317235920037
externalArchive|37.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.945083|bounds|nan|nan|0.801459|0.986528|nan|nan|nan|nan|nan|nan|levyFlight|0.148457|bounds|nan|nan|nan|nan|1.242088|0.640303|nan|ranking|nan|nan,1,1,0.15090801726889,-0.8496656584598651,108,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,37.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.945082883860886,bounds,,,0.8014591751178806,0.9865281719693024,,,,,,,levyFlight,0.148456767366133,bounds,,,,,1.2420881957221128,0.6403032540441721,,ranking,,
externalArchive|19.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.969591|random|nan|nan|0.746962|0.885823|nan|nan|nan|nan|nan|nan|levyFlight|0.548036|bounds|nan|nan|nan|nan|1.399992|0.702994|nan|stochasticUniversalSampling|nan|nan,1,1,0.1509109765533704,-0.8494784884164,109,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,19.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.969591092173923,random,,,0.746961551809678,0.8858229061448541,,,,,,,levyFlight,0.5480364954256408,bounds,,,,,1.3999923595231232,0.7029939644103173,,stochasticUniversalSampling,,
externalArchive|15.0|unboundedArchive|sobol|5|crossoverAndMutationVariation|BLX-alpha-beta|0.988519|bounds|nan|nan|0.648361|0.945987|nan|nan|nan|nan|nan|nan|powerLaw|0.444003|bounds|nan|nan|nan|nan|nan|nan|4.741273|random|nan|nan,1,1,0.1509230442294737,-0.8493431805655582,110,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,15.0,unboundedArchive,sobol,5,crossoverAndMutationVariation,BLX-alpha-beta,0.988519011178388,bounds,,,0.6483607855930087,0.945987303707094,,,,,,,powerLaw,0.4440030608365111,bounds,,,,,,,4.741273358143124,random,,
externalArchive|26.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha|0.972706|bounds|nan|0.939054|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.256391|bounds|nan|nan|nan|nan|nan|nan|9.017479|ranking|nan|nan,1,1,0.1509240818401958,-0.8495584070793691,111,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,26.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha,0.9727064670720532,bounds,,0.9390539611393472,,,,,,,,,powerLaw,0.2563909247689067,bounds,,,,,,,9.01747858093537,ranking,,
externalArchive|25.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.852167|bounds|nan|nan|0.621571|0.909971|nan|nan|nan|nan|nan|nan|levyFlight|0.693515|bounds|nan|nan|nan|nan|1.732925|0.417866|nan|stochasticUniversalSampling|nan|nan,1,1,0.1509247228180884,-0.8490827565850596,112,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,25.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.8521670341567578,bounds,,,0.6215707889946183,0.9099711746055188,,,,,,,levyFlight,0.693515495232384,bounds,,,,,1.7329252027389388,0.4178659812967308,,stochasticUniversalSampling,,
externalArchive|17.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.945083|bounds|nan|nan|0.797312|0.98136|nan|nan|nan|nan|nan|nan|levyFlight|0.154177|round|nan|nan|nan|nan|1.276765|0.640275|nan|ranking|nan|nan,1,1,0.1509251795565287,-0.8497202126962525,113,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,17.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.945082883860886,bounds,,,0.7973115044714962,0.9813595499020824,,,,,,,levyFlight,0.1541768915744114,round,,,,,1.2767646154178185,0.640274820888662,,ranking,,
externalArchive|27.0|unboundedArchive|scatterSearch|1|crossoverAndMutationVariation|BLX-alpha|0.967655|bounds|nan|0.943838|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.25714|round|nan|nan|nan|nan|nan|nan|8.994031|ranking|nan|nan,1,1,0.1509253041277884,-0.8496302056857844,114,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,27.0,unboundedArchive,scatterSearch,1,crossoverAndMutationVariation,BLX-alpha,0.967654620007248,bounds,,0.9438377976550456,,,,,,,,,powerLaw,0.2571398078368588,round,,,,,,,8.994031378228955,ranking,,
externalArchive|74.0|unboundedArchive|scatterSearch|5|crossoverAndMutationVariation|BLX-alpha-beta|0.988736|random|nan|nan|0.622273|0.857186|nan|nan|nan|nan|nan|nan|linkedPolynomial|0.794641|bounds|nan|nan|172.884491|nan|nan|nan|nan|ranking|nan|nan,1,1,0.1509310380370387,-0.8478334432851237,115,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,74.0,unboundedArchive,scatterSearch,5,crossoverAndMutationVariation,BLX-alpha-beta,0.988735718585655,random,,,0.6222730181443122,0.8571864640685442,,,,,,,linkedPolynomial,0.7946412863828343,bounds,,,172.8844911593189,,,,,ranking,,
