config_signature,rows,runs,ep_median,hv_median,rank,row_share_pct,run_share_pct,scope,front_type,budget,is_best_EP,is_best_HV,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
externalArchive|37.0|unboundedArchive|oppositionBased|10|crossoverAndMutationVariation|BLX-alpha-beta|0.869826|bounds|nan|nan|0.979571|0.920514|nan|nan|nan|nan|nan|nan|uniform|0.752098|round|0.694954|nan|nan|nan|nan|nan|nan|tournament|3.0|nan,1,1,-0.299806350564178,-0.9968278746169784,40,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,37.0,unboundedArchive,oppositionBased,10,crossoverAndMutationVariation,BLX-alpha-beta,0.8698256801054735,bounds,,,0.9795708644446984,0.9205135060136878,,,,,,,uniform,0.7520982868318563,round,0.6949544378489476,,,,,,,tournament,3.0,
externalArchive|20.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|PCX|0.707859|round|nan|nan|nan|nan|nan|nan|0.817714|0.3599|nan|nan|levyFlight|1.449702|bounds|nan|nan|nan|nan|1.345868|0.172021|nan|tournament|2.0|nan,1,1,-0.2997956314071593,-0.9967202649275962,41,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,20.0,crowdingDistanceArchive,cauchy,10,crossoverAndMutationVariation,PCX,0.7078594945367267,round,,,,,,,0.8177138313226031,0.3599003758212115,,,levyFlight,1.449702389718192,bounds,,,,,1.3458679730291774,0.1720208660857816,,tournament,2.0,
externalArchive|11.0|crowdingDistanceArchive|sobol|20|crossoverAndMutationVariation|PCX|0.975996|round|nan|nan|nan|nan|nan|nan|0.749524|0.956991|nan|nan|powerLaw|1.190224|round|nan|nan|nan|nan|nan|nan|2.534329|boltzmann|nan|8.235351,1,1,-0.2997837111555388,-0.9962985812710604,42,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,11.0,crowdingDistanceArchive,sobol,20,crossoverAndMutationVariation,PCX,0.97599617975613,round,,,,,,,0.7495244299918341,0.9569905480006043,,,powerLaw,1.1902241306399632,round,,,,,,,2.534328626260868,boltzmann,,8.235350598028758
externalArchive|33.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.971624|round|nan|nan|0.974881|0.036687|nan|nan|nan|nan|nan|nan|powerLaw|1.189825|round|nan|nan|nan|nan|nan|nan|3.914755|tournament|7.0|nan,1,1,-0.2997811523027432,-0.9966531510751934,43,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,33.0,crowdingDistanceArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9716243694611968,round,,,0.9748813678531734,0.0366870550914816,,,,,,,powerLaw,1.1898245952071742,round,,,,,,,3.914754820516332,tournament,7.0,
population|nan|NA|default|50|crossoverAndMutationVariation|PCX|0.947595|bounds|nan|nan|nan|nan|nan|nan|0.468529|0.760452|nan|nan|powerLaw|0.555423|bounds|nan|nan|nan|nan|nan|nan|9.645332|tournament|9.0|nan,1,1,-0.2997771107404062,-0.9967858954278264,44,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,population,,,default,50,crossoverAndMutationVariation,PCX,0.947594939082468,bounds,,,,,,,0.4685287983156597,0.7604519450588741,,,powerLaw,0.5554233840599502,bounds,,,,,,,9.645332054069788,tournament,9.0,
externalArchive|37.0|crowdingDistanceArchive|oppositionBased|10|crossoverAndMutationVariation|BLX-alpha-beta|0.974487|bounds|nan|nan|0.823351|0.918406|nan|nan|nan|nan|nan|nan|uniform|0.781172|round|0.058233|nan|nan|nan|nan|nan|nan|tournament|5.0|nan,1,1,-0.2997717079916624,-0.9969569797399112,45,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,37.0,crowdingDistanceArchive,oppositionBased,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9744869089961318,bounds,,,0.8233508333823681,0.9184063962612358,,,,,,,uniform,0.7811715882365806,round,0.0582331212177056,,,,,,,tournament,5.0,
externalArchive|20.0|crowdingDistanceArchive|scatterSearch|20|crossoverAndMutationVariation|laplace|0.677938|round|nan|nan|nan|nan|0.452182|nan|nan|nan|nan|nan|levyFlight|1.411973|bounds|nan|nan|nan|nan|1.409395|0.233982|nan|ranking|nan|nan,1,1,-0.2997692044022516,-0.9963362149279412,46,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,20.0,crowdingDistanceArchive,scatterSearch,20,crossoverAndMutationVariation,laplace,0.6779378305712073,round,,,,,0.4521819656225003,,,,,,levyFlight,1.4119725651101016,bounds,,,,,1.4093949053863075,0.2339823028768572,,ranking,,
externalArchive|33.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.971624|round|nan|nan|0.974818|0.036687|nan|nan|nan|nan|nan|nan|powerLaw|1.189825|round|nan|nan|nan|nan|nan|nan|3.914755|tournament|7.0|nan,1,1,-0.2997640171948101,-0.9966696621391122,47,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,33.0,crowdingDistanceArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9716243694611968,round,,,0.974818012417056,0.0366870550914816,,,,,,,powerLaw,1.1898245952071742,round,,,,,,,3.914754820516332,tournament,7.0,
externalArchive|11.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha|0.938818|bounds|nan|0.667082|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.82962|round|nan|nan|nan|nan|nan|nan|9.619375|stochasticUniversalSampling|nan|nan,1,1,-0.2997425549332991,-0.9966607070111354,48,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,11.0,crowdingDistanceArchive,latinHypercubeSampling,10,crossoverAndMutationVariation,BLX-alpha,0.9388181098797552,bounds,,0.6670821493706246,,,,,,,,,powerLaw,0.829620202324957,round,,,,,,,9.6193747321316,stochasticUniversalSampling,,
externalArchive|11.0|crowdingDistanceArchive|sobol|10|crossoverAndMutationVariation|BLX-alpha-beta|0.728594|bounds|nan|nan|0.547109|0.671101|nan|nan|nan|nan|nan|nan|levyFlight|1.252198|bounds|nan|nan|nan|nan|1.139098|0.978245|nan|random|nan|nan,1,1,-0.2997425549042534,-0.9963774155215596,49,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,11.0,crowdingDistanceArchive,sobol,10,crossoverAndMutationVariation,BLX-alpha-beta,0.7285937400302582,bounds,,,0.547109194141632,0.6711007760425494,,,,,,,levyFlight,1.2521984127044912,bounds,,,,,1.1390981265778863,0.9782449038869008,,random,,
