Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
NSGAII-Std,RE21,IGD,3,2.0480508954426495E-4
NSGAII-Std,RE21,IGD,4,2.177787675199042E-4
NSGAII-Std,RE21,IGD,5,2.051674612773833E-4
NSGAII-Std,RE21,IGD,6,1.8933064862899828E-4
NSGAII-Std,RE21,IGD,7,1.9051693720379805E-4
NSGAII-Std,RE21,IGD,8,2.0544494271706115E-4
NSGAII-Std,RE21,IGD,9,2.1238417009702244E-4
NSGAII-Std,RE21,IGD,10,1.9751668616119276E-4
NSGAII-Std,RE21,IGD,11,1.9882938217082385E-4
NSGAII-Std,RE21,IGD,12,1.8766700638908862E-4
NSGAII-Std,RE21,IGD,13,2.0730244992864195E-4
NSGAII-Std,RE21,IGD,14,2.0267187219937744E-4
NSGAII-Std,RE21,IGD,15,1.9046122080055823E-4
NSGAII-Std,RE21,IGD,16,2.246053942147319E-4
NSGAII-Std,RE21,IGD,17,1.9195320809602993E-4
NSGAII-Std,RE21,IGD,18,2.051742130963479E-4
NSGAII-Std,RE21,IGD,19,2.0527814366655503E-4
NSGAII-Std,RE21,IGD,20,1.9658778997735991E-4
NSGAII-Std,RE21,IGD,21,1.9830662919445634E-4
NSGAII-Std,RE21,IGD,22,1.9875825987155182E-4
NSGAII-Std,RE21,IGD,23,1.9202386303733828E-4
NSGAII-Std,RE21,IGD,24,1.9694916250886436E-4
NSGAII-Std,RE21,IGD,25,2.1810352906592725E-4
NSGAII-Std,RE21,IGD,26,2.0094906060140122E-4
NSGAII-Std,RE21,IGD,27,1.950923128329266E-4
NSGAII-Std,RE21,IGD,28,2.0450375877059855E-4
NSGAII-Std,RE21,IGD,29,1.87179308039833E-4
NSGAII-Std,RE22,IGD,0,2.0344025590185119E-4
NSGAII-Std,RE22,IGD,1,2.1237187859177032E-4
NSGAII-Std,RE22,IGD,2,2.903554404537312E-4
NSGAII-Std,RE22,IGD,3,2.0229601985465912E-4
NSGAII-Std,RE22,IGD,4,2.418489184379337E-4
NSGAII-Std,RE22,IGD,5,1.97172900043364E-4
NSGAII-Std,RE22,IGD,6,2.3151847781162813E-4
NSGAII-Std,RE22,IGD,7,2.1048465446492384E-4
NSGAII-Std,RE22,IGD,8,2.3781861855371944E-4
NSGAII-Std,RE22,IGD,9,2.121600175525372E-4
NSGAII-Std,RE22,IGD,10,2.0629095314951716E-4
NSGAII-Std,RE22,IGD,11,2.204843335026207E-4
NSGAII-Std,RE22,IGD,12,2.1273386595347128E-4
NSGAII-Std,RE22,IGD,13,2.6134286042974196E-4
NSGAII-Std,RE22,IGD,14,2.1636758317103717E-4
NSGAII-Std,RE22,IGD,15,2.1054996845379245E-4
NSGAII-Std,RE22,IGD,16,2.0392225495956425E-4
NSGAII-Std,RE22,IGD,17,2.790148315573521E-4
NSGAII-Std,RE22,IGD,18,2.527395671699254E-4
NSGAII-Std,RE22,IGD,19,2.260137876457538E-4
NSGAII-Std,RE22,IGD,20,2.591980189919446E-4
NSGAII-Std,RE22,IGD,21,2.743702091565917E-4
NSGAII-Std,RE22,IGD,22,2.4227080730895783E-4
NSGAII-Std,RE22,IGD,23,2.0746852395952931E-4
NSGAII-Std,RE22,IGD,24,2.2318968677386536E-4
NSGAII-Std,RE22,IGD,25,2.1724487908728876E-4
NSGAII-Std,RE22,IGD,26,2.1409228719860592E-4
NSGAII-Std,RE22,IGD,27,2.493472972518991E-4
NSGAII-Std,RE22,IGD,28,2.5217058597360614E-4
NSGAII-Std,RE22,IGD,29,2.2610232145493637E-4
NSGAII-Std,RE23,IGD,0,2.6557804820326217E-4
NSGAII-Std,RE23,IGD,1,2.5281795273143456E-4
NSGAII-Std,RE23,IGD,2,2.2300653941350219E-4
NSGAII-Std,RE23,IGD,3,2.7993216294343624E-4
NSGAII-Std,RE23,IGD,4,2.5225465170913174E-4
NSGAII-Std,RE23,IGD,5,2.4342766968139698E-4
NSGAII-Std,RE23,IGD,6,2.1941729070230746E-4
NSGAII-Std,RE23,IGD,7,2.3642168576683118E-4
NSGAII-Std,RE23,IGD,8,2.258865232879564E-4
NSGAII-Std,RE23,IGD,9,2.4024028849392614E-4
NSGAII-Std,RE23,IGD,10,2.4578501385511117E-4
NSGAII-Std,RE23,IGD,11,2.506260270271783E-4
NSGAII-Std,RE23,IGD,12,3.4443267900566467E-4
NSGAII-Std,RE23,IGD,13,2.4646236391287566E-4
NSGAII-Std,RE23,IGD,14,2.4428642367473193E-4
NSGAII-Std,RE23,IGD,15,2.6939352326525696E-4
NSGAII-Std,RE23,IGD,16,2.40159550993902E-4
NSGAII-Std,RE23,IGD,17,2.099191424406164E-4
NSGAII-Std,RE23,IGD,18,2.520443102022261E-4
NSGAII-Std,RE23,IGD,19,2.3867318699529025E-4
NSGAII-Std,RE23,IGD,20,2.493861568536569E-4
NSGAII-Std,RE23,IGD,21,2.5328422120301554E-4
NSGAII-Std,RE23,IGD,22,2.505152436151265E-4
NSGAII-Std,RE23,IGD,23,2.784322372281505E-4
NSGAII-Std,RE23,IGD,24,2.4318076897849344E-4
NSGAII-Std,RE23,IGD,25,2.7545039649512986E-4
NSGAII-Std,RE23,IGD,26,2.6621867721253716E-4
NSGAII-Std,RE23,IGD,27,2.5718083671170337E-4
NSGAII-Std,RE23,IGD,28,2.3412502908818166E-4
NSGAII-Std,RE23,IGD,29,2.0782097248867796E-4
NSGAII-Std,RE24,IGD,0,2.532941669289152E-4
NSGAII-Std,RE24,IGD,1,2.28703561686159E-4
NSGAII-Std,RE24,IGD,2,2.576644071375945E-4
NSGAII-Std,RE24,IGD,3,2.5842964891655305E-4
NSGAII-Std,RE24,IGD,4,2.4413624581439653E-4
NSGAII-Std,RE24,IGD,5,2.4003915394960924E-4
NSGAII-Std,RE24,IGD,6,2.2977087067163087E-4
NSGAII-Std,RE24,IGD,7,2.3317396153090965E-4
NSGAII-Std,RE24,IGD,8,2.4791673016335647E-4
NSGAII-Std,RE24,IGD,9,2.3840357722759633E-4
NSGAII-Std,RE24,IGD,10,2.364240985416748E-4
NSGAII-Std,RE24,IGD,11,2.3167748486428982E-4
NSGAII-Std,RE24,IGD,12,2.4664564380554515E-4
NSGAII-Std,RE24,IGD,13,2.57062042263014E-4
NSGAII-Std,RE24,IGD,14,2.5199969240654886E-4
NSGAII-Std,RE24,IGD,15,2.575170106617619E-4
NSGAII-Std,RE24,IGD,16,2.325824093224516E-4
NSGAII-Std,RE24,IGD,17,2.2831840083187353E-4
NSGAII-Std,RE24,IGD,18,2.2714377853824498E-4
NSGAII-Std,RE24,IGD,19,2.4033283015115125E-4
NSGAII-Std,RE24,IGD,20,2.627373669504804E-4
NSGAII-Std,RE24,IGD,21,2.345768068379845E-4
NSGAII-Std,RE24,IGD,22,2.3786856391449075E-4
NSGAII-Std,RE24,IGD,23,2.2592273688579927E-4
NSGAII-Std,RE24,IGD,24,2.280279370897389E-4
NSGAII-Std,RE24,IGD,25,2.3670768042903019E-4
NSGAII-Std,RE24,IGD,26,2.6298674183639997E-4
NSGAII-Std,RE24,IGD,27,2.5296689841478926E-4
NSGAII-Std,RE24,IGD,28,2.4506180810114457E-4
NSGAII-Std,RE24,IGD,29,2.356412430911127E-4
NSGAII-Std,RE25,IGD,0,3.053272111988422E-5
NSGAII-Std,RE25,IGD,1,3.1348945323705334E-5
NSGAII-Std,RE25,IGD,2,3.054703661958093E-5
NSGAII-Std,RE25,IGD,3,3.346807083300736E-5
NSGAII-Std,RE25,IGD,4,3.0328534890623752E-5
NSGAII-Std,RE25,IGD,5,3.167631808890814E-5
NSGAII-Std,RE25,IGD,6,3.091653988897669E-5
NSGAII-Std,RE25,IGD,7,3.370742606888486E-5
NSGAII-Std,RE25,IGD,8,2.909468932691911E-5
NSGAII-Std,RE25,IGD,9,3.216583801753139E-5
NSGAII-Std,RE25,IGD,10,3.037319153400311E-5
NSGAII-Std,RE25,IGD,11,3.1751253953029925E-5
NSGAII-Std,RE25,IGD,12,2.9814146547994957E-5
NSGAII-Std,RE25,IGD,13,3.0414599767645044E-5
NSGAII-Std,RE25,IGD,14,3.420238534405445E-5
NSGAII-Std,RE25,IGD,15,3.2021135126924357E-5
NSGAII-Std,RE25,IGD,16,3.2990191571059594E-5
NSGAII-Std,RE25,IGD,17,2.9562936244442026E-5
NSGAII-Std,RE25,IGD,18,3.180214608547353E-5
NSGAII-Std,RE25,IGD,19,2.938617700637192E-5
NSGAII-Std,RE25,IGD,20,3.218577573457206E-5
NSGAII-Std,RE25,IGD,21,3.1969236397793944E-5
NSGAII-Std,RE25,IGD,22,3.144026120640982E-5
NSGAII-Std,RE25,IGD,23,3.2697506503930725E-5
NSGAII-Std,RE25,IGD,24,3.135518215453106E-5
NSGAII-Std,RE25,IGD,25,3.124486905942768E-5
NSGAII-Std,RE25,IGD,26,3.6305582228774286E-5
NSGAII-Std,RE25,IGD,27,3.20829100679313E-5
NSGAII-Std,RE25,IGD,28,3.149787792043301E-5
NSGAII-Std,RE25,IGD,29,3.131281818432219E-5
NSGAII-Std,RE31,IGD,0,0.0015108182156530886
NSGAII-Std,RE31,IGD,1,0.0015929410175253306
NSGAII-Std,RE31,IGD,2,0.0015135439998841356
NSGAII-Std,RE31,IGD,3,0.0014431291913190982
NSGAII-Std,RE31,IGD,4,0.0014691714133182954
NSGAII-Std,RE31,IGD,5,0.0014209760527528275
NSGAII-Std,RE31,IGD,6,0.0014204959072665418
NSGAII-Std,RE31,IGD,7,0.0016256010484047862
NSGAII-Std,RE31,IGD,8,0.0028965485944721734
NSGAII-Std,RE31,IGD,9,0.0015293291790837008
NSGAII-Std,RE31,IGD,10,0.0016312179220865056
NSGAII-Std,RE31,IGD,11,0.0014503350910921036
NSGAII-Std,RE31,IGD,12,0.0014913208491639377
NSGAII-Std,RE31,IGD,13,0.0017289851176682186
NSGAII-Std,RE31,IGD,14,0.001392905847083476
NSGAII-Std,RE31,IGD,15,0.0014185384864050196
NSGAII-Std,RE31,IGD,16,0.0018722899045543512
NSGAII-Std,RE31,IGD,17,0.0014697486358198782
NSGAII-Std,RE31,IGD,18,0.0015682767543662155
NSGAII-Std,RE31,IGD,19,0.0018018331124399615
NSGAII-Std,RE31,IGD,20,0.002279919030495176
NSGAII-Std,RE31,IGD,21,0.0014515745523035702
NSGAII-Std,RE31,IGD,22,0.0016660832148081468
NSGAII-Std,RE31,IGD,23,0.0017022948979514446
NSGAII-Std,RE31,IGD,24,0.0018020628207404755
NSGAII-Std,RE31,IGD,25,0.0023331960971784828
NSGAII-Std,RE31,IGD,26,0.0013995428377457932
NSGAII-Std,RE31,IGD,27,0.0014650632908221614
NSGAII-Std,RE31,IGD,28,0.0015570747358953957
NSGAII-Std,RE31,IGD,29,0.0015618739872466877
NSGAII-Std,RE32,IGD,0,2.6093890478574546E-4
NSGAII-Std,RE32,IGD,1,2.8778877952322015E-4
NSGAII-Std,RE32,IGD,2,3.1047623591724983E-4
NSGAII-Std,RE32,IGD,3,2.514937782996543E-4
NSGAII-Std,RE32,IGD,4,2.9149597354528054E-4
NSGAII-Std,RE32,IGD,5,2.8585946855430144E-4
NSGAII-Std,RE32,IGD,6,3.5400998765010186E-4
NSGAII-Std,RE32,IGD,7,2.833609201037699E-4
NSGAII-Std,RE32,IGD,8,3.7556455663264064E-4
NSGAII-Std,RE32,IGD,9,2.9319596610842796E-4
NSGAII-Std,RE32,IGD,10,2.597388000446539E-4
NSGAII-Std,RE32,IGD,11,3.466999192266285E-4
NSGAII-Std,RE32,IGD,12,3.2300173988757965E-4
NSGAII-Std,RE32,IGD,13,3.058738926594265E-4
NSGAII-Std,RE32,IGD,14,3.734477057004168E-4
NSGAII-Std,RE32,IGD,15,3.4625993481663146E-4
NSGAII-Std,RE32,IGD,16,3.4047692977823426E-4
NSGAII-Std,RE32,IGD,17,2.8335334561703745E-4
NSGAII-Std,RE32,IGD,18,2.6329594968382353E-4
NSGAII-Std,RE32,IGD,19,3.4602399129025874E-4
NSGAII-Std,RE32,IGD,20,3.121164881644705E-4
NSGAII-Std,RE32,IGD,21,3.133414312307023E-4
NSGAII-Std,RE32,IGD,22,2.894527525650901E-4
NSGAII-Std,RE32,IGD,23,2.944387812951249E-4
NSGAII-Std,RE32,IGD,24,2.9956288594059895E-4
NSGAII-Std,RE32,IGD,25,2.7346461400438494E-4
NSGAII-Std,RE32,IGD,26,2.7767345276812533E-4
NSGAII-Std,RE32,IGD,27,2.686986537969085E-4
NSGAII-Std,RE32,IGD,28,2.8253049370422027E-4
NSGAII-Std,RE32,IGD,29,3.2190833918518247E-4
NSGAII-Std,RE33,IGD,0,0.0020917940526429513
NSGAII-Std,RE33,IGD,1,0.0020672485528376943
NSGAII-Std,RE33,IGD,2,0.002145201667102201
NSGAII-Std,RE33,IGD,3,0.002319145271829858
NSGAII-Std,RE33,IGD,4,0.001984599151261502
NSGAII-Std,RE33,IGD,5,0.0020381115761410897
NSGAII-Std,RE33,IGD,6,0.002036731269251173
NSGAII-Std,RE33,IGD,7,0.002084531205861348
NSGAII-Std,RE33,IGD,8,0.0019938607502024332
NSGAII-Std,RE33,IGD,9,0.0020896919959428337
NSGAII-Std,RE33,IGD,10,0.0020115798702039773
NSGAII-Std,RE33,IGD,11,0.0022113237373575273
NSGAII-Std,RE33,IGD,12,0.002017988494564173
NSGAII-Std,RE33,IGD,13,0.0021429493119314896
NSGAII-Std,RE33,IGD,14,0.002053052984613647
NSGAII-Std,RE33,IGD,15,0.0022014807419006004
NSGAII-Std,RE33,IGD,16,0.0020225774518104703
NSGAII-Std,RE33,IGD,17,0.0020880546962004287
NSGAII-Std,RE33,IGD,18,0.0020901800908555536
NSGAII-Std,RE33,IGD,19,0.0019865406853930507
NSGAII-Std,RE33,IGD,20,0.0020773233534894303
NSGAII-Std,RE33,IGD,21,0.002047999819657109
NSGAII-Std,RE33,IGD,22,0.0020558179380740357
NSGAII-Std,RE33,IGD,23,0.0020247276362566355
NSGAII-Std,RE33,IGD,24,0.0020809647195903828
NSGAII-Std,RE33,IGD,25,0.002077506851125324
NSGAII-Std,RE33,IGD,26,0.0020240586802572247
NSGAII-Std,RE33,IGD,27,0.0020709480765950888
NSGAII-Std,RE33,IGD,28,0.00205809224268357
NSGAII-Std,RE33,IGD,29,0.0020335592779822664
NSGAII-Std,RE34,IGD,0,0.0013466186502644301
NSGAII-Std,RE34,IGD,1,0.003092164888801048
NSGAII-Std,RE34,IGD,2,0.0012513839593533763
NSGAII-Std,RE34,IGD,3,0.0011937751494927645
NSGAII-Std,RE34,IGD,4,0.0012406877146552023
NSGAII-Std,RE34,IGD,5,0.0012826369817981647
NSGAII-Std,RE34,IGD,6,0.0012849794472820847
NSGAII-Std,RE34,IGD,7,0.00125315069233087
NSGAII-Std,RE34,IGD,8,0.0028624979407720374
NSGAII-Std,RE34,IGD,9,0.001192742457242293
NSGAII-Std,RE34,IGD,10,0.0012775782092370044
NSGAII-Std,RE34,IGD,11,0.010279110218679796
NSGAII-Std,RE34,IGD,12,0.0012145324051019556
NSGAII-Std,RE34,IGD,13,0.003103339110538997
NSGAII-Std,RE34,IGD,14,0.0013189738028126557
NSGAII-Std,RE34,IGD,15,0.0031462343651620355
NSGAII-Std,RE34,IGD,16,0.0012330536443797017
NSGAII-Std,RE34,IGD,17,0.0011983296195424201
NSGAII-Std,RE34,IGD,18,0.0012004249665377548
NSGAII-Std,RE34,IGD,19,0.0011675972591577634
NSGAII-Std,RE34,IGD,20,0.001181244403854329
NSGAII-Std,RE34,IGD,21,0.0012067500561460441
NSGAII-Std,RE34,IGD,22,0.003062333853387688
NSGAII-Std,RE34,IGD,23,0.0027001976308470253
NSGAII-Std,RE34,IGD,24,0.0012585202186869986
NSGAII-Std,RE34,IGD,25,0.001202648781566023
NSGAII-Std,RE34,IGD,26,0.0013030169891679098
NSGAII-Std,RE34,IGD,27,0.0013765656772051595
NSGAII-Std,RE34,IGD,28,0.00112632089777736
NSGAII-Std,RE34,IGD,29,0.001219498615072607
NSGAII-Std,RE35,IGD,0,6.432228275842659E-4
NSGAII-Std,RE35,IGD,1,5.701136232847672E-4
NSGAII-Std,RE35,IGD,2,7.109820639195162E-4
NSGAII-Std,RE35,IGD,3,5.63969968671663E-4
NSGAII-Std,RE35,IGD,4,6.610498945623779E-4
NSGAII-Std,RE35,IGD,5,5.485939601126207E-4
NSGAII-Std,RE35,IGD,6,7.034081956113692E-4
NSGAII-Std,RE35,IGD,7,0.0011042038752418328
NSGAII-Std,RE35,IGD,8,7.036371876476312E-4
NSGAII-Std,RE35,IGD,9,0.0013607651711862658
NSGAII-Std,RE35,IGD,10,6.286988602383623E-4
NSGAII-Std,RE35,IGD,11,6.368645892590726E-4
NSGAII-Std,RE35,IGD,12,6.115808179152751E-4
NSGAII-Std,RE35,IGD,13,8.911565482713492E-4
NSGAII-Std,RE35,IGD,14,6.173150299309219E-4
NSGAII-Std,RE35,IGD,15,6.334482684781738E-4
NSGAII-Std,RE35,IGD,16,5.770302334547958E-4
NSGAII-Std,RE35,IGD,17,7.124843656145252E-4
NSGAII-Std,RE35,IGD,18,6.199616532150146E-4
NSGAII-Std,RE35,IGD,19,6.159951584630898E-4
NSGAII-Std,RE35,IGD,20,9.289394653648614E-4
NSGAII-Std,RE35,IGD,21,7.632070094191679E-4
NSGAII-Std,RE35,IGD,22,6.471606119178076E-4
NSGAII-Std,RE35,IGD,23,0.0022307239324900895
NSGAII-Std,RE35,IGD,24,6.83077483200917E-4
NSGAII-Std,RE35,IGD,25,6.366802096612343E-4
NSGAII-Std,RE35,IGD,26,6.610530566947933E-4
NSGAII-Std,RE35,IGD,27,6.526750126127669E-4
NSGAII-Std,RE35,IGD,28,0.0038286080042214225
NSGAII-Std,RE35,IGD,29,9.318255877823363E-4
NSGAII-Std,RE36,IGD,0,0.015170306323498767
NSGAII-Std,RE36,IGD,1,0.015161904752485371
NSGAII-Std,RE36,IGD,2,0.011255229956138804
NSGAII-Std,RE36,IGD,3,0.013886370360274033
NSGAII-Std,RE36,IGD,4,0.003613439705469202
NSGAII-Std,RE36,IGD,5,0.013582418650275745
NSGAII-Std,RE36,IGD,6,0.013582418650275745
NSGAII-Std,RE36,IGD,7,0.005375257744560735
NSGAII-Std,RE36,IGD,8,0.012133058717427163
NSGAII-Std,RE36,IGD,9,0.009455685459047698
NSGAII-Std,RE36,IGD,10,0.012171396661859341
NSGAII-Std,RE36,IGD,11,0.01375325362190301
NSGAII-Std,RE36,IGD,12,0.012212602454518126
NSGAII-Std,RE36,IGD,13,0.006621733029438059
NSGAII-Std,RE36,IGD,14,0.012171396661859351
NSGAII-Std,RE36,IGD,15,0.013582418650275745
NSGAII-Std,RE36,IGD,16,0.015161904752485371
NSGAII-Std,RE36,IGD,17,0.012133058717427163
NSGAII-Std,RE36,IGD,18,0.012133058717427163
NSGAII-Std,RE36,IGD,19,0.004630511305150947
NSGAII-Std,RE36,IGD,20,0.015170306323498767
NSGAII-Std,RE36,IGD,21,0.013582418650275745
NSGAII-Std,RE36,IGD,22,0.00979639986041827
NSGAII-Std,RE36,IGD,23,0.009798938333908538
NSGAII-Std,RE36,IGD,24,0.015170306323498767
NSGAII-Std,RE36,IGD,25,0.012658206351174086
NSGAII-Std,RE36,IGD,26,0.012795656073927983
NSGAII-Std,RE36,IGD,27,0.011743375507557488
NSGAII-Std,RE36,IGD,28,0.015170306323498767
NSGAII-Std,RE36,IGD,29,0.01375325362190301
NSGAII-Std,RE37,IGD,0,0.0017480213214666614
NSGAII-Std,RE37,IGD,1,0.0016354354472149343
NSGAII-Std,RE37,IGD,2,0.0017984747345676055
NSGAII-Std,RE37,IGD,3,0.0019307458978078307
NSGAII-Std,RE37,IGD,4,0.0019333141454584396
NSGAII-Std,RE37,IGD,5,0.0019839844374554523
NSGAII-Std,RE37,IGD,6,0.0017967542839082376
NSGAII-Std,RE37,IGD,7,0.0018059226073390512
NSGAII-Std,RE37,IGD,8,0.0017282506053191797
NSGAII-Std,RE37,IGD,9,0.001989509869171761
NSGAII-Std,RE37,IGD,10,0.00190460146753472
NSGAII-Std,RE37,IGD,11,0.0018969871753359356
NSGAII-Std,RE37,IGD,12,0.0017929917893917823
NSGAII-Std,RE37,IGD,13,0.001979612791258708
NSGAII-Std,RE37,IGD,14,0.0021744407479156003
NSGAII-Std,RE37,IGD,15,0.0018181707350855521
NSGAII-Std,RE37,IGD,16,0.001865602256707007
NSGAII-Std,RE37,IGD,17,0.0019468027229708651
NSGAII-Std,RE37,IGD,18,0.0020673421007700327
NSGAII-Std,RE37,IGD,19,0.0019630396591577954
NSGAII-Std,RE37,IGD,20,0.0016859119856532925
NSGAII-Std,RE37,IGD,21,0.001767442665746633
NSGAII-Std,RE37,IGD,22,0.0018360554667794494
NSGAII-Std,RE37,IGD,23,0.001874340771560759
NSGAII-Std,RE37,IGD,24,0.0017117670977462988
NSGAII-Std,RE37,IGD,25,0.002192158701799058
NSGAII-Std,RE37,IGD,26,0.0020562467896664957
NSGAII-Std,RE37,IGD,27,0.0019830446323359256
NSGAII-Std,RE37,IGD,28,0.00186078887635993
NSGAII-Std,RE37,IGD,29,0.0018884723915580342
NSGAII-Std,RE41,IGD,0,0.011360246746379468
NSGAII-Std,RE41,IGD,1,0.011360246746379468
NSGAII-Std,RE41,IGD,2,0.011360246746379468
NSGAII-Std,RE41,IGD,3,0.011360246746379468
NSGAII-Std,RE41,IGD,4,0.011360246746379468
NSGAII-Std,RE41,IGD,5,0.011360246746379468
NSGAII-Std,RE41,IGD,6,0.011360246746379468
NSGAII-Std,RE41,IGD,7,0.011360246746379468
NSGAII-Std,RE41,IGD,8,0.011360246746379468
NSGAII-Std,RE41,IGD,9,0.011360246746379468
NSGAII-Std,RE41,IGD,10,0.011360246746379468
NSGAII-Std,RE41,IGD,11,0.011360246746379468
NSGAII-Std,RE41,IGD,12,0.011360246746379468
NSGAII-Std,RE41,IGD,13,0.011360246746379468
NSGAII-Std,RE41,IGD,14,0.011360246746379468
NSGAII-Std,RE41,IGD,15,0.011360246746379468
NSGAII-Std,RE41,IGD,16,0.011360246746379468
NSGAII-Std,RE41,IGD,17,0.011360246746379468
NSGAII-Std,RE41,IGD,18,0.011360246746379468
NSGAII-Std,RE41,IGD,19,0.011360246746379468
NSGAII-Std,RE41,IGD,20,0.011360246746379468
NSGAII-Std,RE41,IGD,21,0.011360246746379468
NSGAII-Std,RE41,IGD,22,0.011360246746379468
NSGAII-Std,RE41,IGD,23,0.011360246746379468
NSGAII-Std,RE41,IGD,24,0.011360246746379468
NSGAII-Std,RE41,IGD,25,0.011360246746379468
NSGAII-Std,RE41,IGD,26,0.011360246746379468
NSGAII-Std,RE41,IGD,27,0.011360246746379468
NSGAII-Std,RE41,IGD,28,0.011360246746379468
NSGAII-Std,RE41,IGD,29,0.011360246746379468
NSGAII-Std,RE42,IGD,0,0.004743881932828494
NSGAII-Std,RE42,IGD,1,0.004724655875864685
NSGAII-Std,RE42,IGD,2,0.004722951547339607
NSGAII-Std,RE42,IGD,3,0.004726569359343443
NSGAII-Std,RE42,IGD,4,0.004725491066128056
NSGAII-Std,RE42,IGD,5,0.004737398402628272
NSGAII-Std,RE42,IGD,6,0.004710700547714363
NSGAII-Std,RE42,IGD,7,0.004737697477936888
NSGAII-Std,RE42,IGD,8,0.004729718687429614
NSGAII-Std,RE42,IGD,9,0.004737419586876085
NSGAII-Std,RE42,IGD,10,0.004714114315234832
NSGAII-Std,RE42,IGD,11,0.004752019223306107
NSGAII-Std,RE42,IGD,12,0.0047190553547536975
NSGAII-Std,RE42,IGD,13,0.004792903005606191
NSGAII-Std,RE42,IGD,14,0.004705295205349779
NSGAII-Std,RE42,IGD,15,0.004722775714320255
NSGAII-Std,RE42,IGD,16,0.0047349763395739455
NSGAII-Std,RE42,IGD,17,0.00472974714721726
NSGAII-Std,RE42,IGD,18,0.004730212006713801
NSGAII-Std,RE42,IGD,19,0.004744568500749766
NSGAII-Std,RE42,IGD,20,0.004738987595159509
NSGAII-Std,RE42,IGD,21,0.004726617403086511
NSGAII-Std,RE42,IGD,22,0.004734292547380919
NSGAII-Std,RE42,IGD,23,0.004712749586419639
NSGAII-Std,RE42,IGD,24,0.004746843382304821
NSGAII-Std,RE42,IGD,25,0.004724153308432754
NSGAII-Std,RE42,IGD,26,0.0047296292699481835
NSGAII-Std,RE42,IGD,27,0.004731850300522832
NSGAII-Std,RE42,IGD,28,0.004740066419484312
NSGAII-Std,RE42,IGD,29,0.00472108826563332
NSGAII-Std,RE61,IGD,0,0.002945523255535324
NSGAII-Std,RE61,IGD,1,0.0025416580082499606
NSGAII-Std,RE61,IGD,2,0.00275445227350954
NSGAII-Std,RE61,IGD,3,0.003392194034040726
NSGAII-Std,RE61,IGD,4,0.0026352652926826675
NSGAII-Std,RE61,IGD,5,0.0025680423776369044
NSGAII-Std,RE61,IGD,6,0.0026429003207878144
NSGAII-Std,RE61,IGD,7,0.0027977147971655044
NSGAII-Std,RE61,IGD,8,0.0031660827377835606
NSGAII-Std,RE61,IGD,9,0.0027687487851411263
NSGAII-Std,RE61,IGD,10,0.0026340570390620964
NSGAII-Std,RE61,IGD,11,0.0028479422309080293
NSGAII-Std,RE61,IGD,12,0.0027380148858696606
NSGAII-Std,RE61,IGD,13,0.002835854304076715
NSGAII-Std,RE61,IGD,14,0.0023700224121131603
NSGAII-Std,RE61,IGD,15,0.002564029444818973
NSGAII-Std,RE61,IGD,16,0.0030273210185020392
NSGAII-Std,RE61,IGD,17,0.0027263919779055884
NSGAII-Std,RE61,IGD,18,0.0027426620099225358
NSGAII-Std,RE61,IGD,19,0.0025230927326517303
NSGAII-Std,RE61,IGD,20,0.0026284592008596563
NSGAII-Std,RE61,IGD,21,0.00253031279635331
NSGAII-Std,RE61,IGD,22,0.002643130857672959
NSGAII-Std,RE61,IGD,23,0.002883006590316032
NSGAII-Std,RE61,IGD,24,0.0027952717581398593
NSGAII-Std,RE61,IGD,25,0.003071370356038143
NSGAII-Std,RE61,IGD,26,0.0030264770884544734
NSGAII-Std,RE61,IGD,27,0.002821562587857101
NSGAII-Std,RE61,IGD,28,0.002846500516713968
NSGAII-Std,RE61,IGD,29,0.0028246577693631023
NSGAII-Std,RE91,IGD,0,0.004234845005508718
NSGAII-Std,RE91,IGD,1,0.004154887393949532
NSGAII-Std,RE91,IGD,2,0.004265858902098448
NSGAII-Std,RE91,IGD,3,0.004009977109562794
NSGAII-Std,RE91,IGD,4,0.004110884062356121
NSGAII-Std,RE91,IGD,5,0.003978192256434786
NSGAII-Std,RE91,IGD,6,0.0041782327895992545
NSGAII-Std,RE91,IGD,7,0.0039297932472839945
NSGAII-Std,RE91,IGD,8,0.004307432346278076
NSGAII-Std,RE91,IGD,9,0.004080200431674654
NSGAII-Std,RE91,IGD,10,0.004291559469126343
NSGAII-Std,RE91,IGD,11,0.00400994279597131
NSGAII-Std,RE91,IGD,12,0.004081806535245437
NSGAII-Std,RE91,IGD,13,0.00413016506402046
NSGAII-Std,RE91,IGD,14,0.004199972509772133
NSGAII-Std,RE91,IGD,15,0.004180255025717734
NSGAII-Std,RE91,IGD,16,0.004169361650696063
NSGAII-Std,RE91,IGD,17,0.004194940038448922
NSGAII-Std,RE91,IGD,18,0.0040930722146831165
NSGAII-Std,RE91,IGD,19,0.00400036480691392
NSGAII-Std,RE91,IGD,20,0.004088607854704424
NSGAII-Std,RE91,IGD,21,0.004196067955898315
NSGAII-Std,RE91,IGD,22,0.004072961596391098
NSGAII-Std,RE91,IGD,23,0.00411216582183379
NSGAII-Std,RE91,IGD,24,0.004187416160879872
NSGAII-Std,RE91,IGD,25,0.004250718388550011
NSGAII-Std,RE91,IGD,26,0.004074948071858938
NSGAII-Std,RE91,IGD,27,0.0041249402467349325
NSGAII-Std,RE91,IGD,28,0.00405554468223018
