Evaluation,SolutionId,EP,HVMinus
3000,12,0.15059882589446993,-0.8506352987754008
3000,13,0.1504570423006361,-0.8502938256446798
3000,0,0.15224904349920956,-0.850973565049291
3000,1,0.15157046506298957,-0.8508817593024621
3000,2,0.15127129064723036,-0.850844269050944
3000,3,0.15036156591251082,-0.8501316578783866
3000,4,0.15031548579279203,-0.8478903581705171
3000,5,0.15002346945670794,-0.8468712211673225
3000,6,0.1508469671024799,-0.8506711926296466
3000,7,0.1520637862440402,-0.8508964102824914
3000,8,0.15020303210435215,-0.8473993857209362
3000,9,0.15091458856136727,-0.8508257334621366
3000,10,0.1523297540441951,-0.8510541597078183
3000,11,0.15182179990297387,-0.8508825785254482
3000,12,0.15059882589446993,-0.8506352987754008
3000,13,0.1504570423006361,-0.8502938256446798
